tweets,quote_status,language,favorite_count,retweet_count,time,id,rating,processed_text,cleaned_tweets,polarity,subjectivity
NOO not barchies using the betty and archie fucked up each other jughead and veronica should be mad so that barchie happens they so dumb and find stupid ass excuses to try and make us stop shipping bughead it's not gonna work who cares bughead and varchie are endgame,False,en,2,0,2021-02-27 00:09:04,1365453864762298368,"{'neg': 0.318, 'neu': 0.637, 'pos': 0.045, 'compound': -0.958}","['noo', 'barchies', 'using', 'betty', 'archie', 'fucked', 'jughead', 'veronica', 'mad', 'barchie', 'happens', 'dumb', 'find', 'stupid', 'ass', 'excuses', 'try', 'make', 'us', 'stop', 'shipping', 'bughead', 'gonna', 'work', 'cares', 'bughead', 'varchie', 'endgame']",noo barchies using betty archie fucked jughead veronica mad barchie happens dumb find stupid ass excuses try make us stop shipping bughead gonna work cares bughead varchie endgame,-0.505,0.7150000000000001
rob is a varchie warrior mhm https://t.co/f91Dq13Yoh,True,en,11,0,2021-02-27 00:06:22,1365453184332935171,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.5574}","['rob', 'varchie', 'warrior', 'mhm']",rob varchie warrior mhm,0.0,0.0
who was my varchie/the notebook agenda truther? i have a parallel for you.,False,en,6,0,2021-02-27 00:02:47,1365452281131511814,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['varchie', 'notebook', 'agenda', 'truther', 'parallel']",varchie notebook agenda truther parallel,0.0,0.0
@KateWardBustle @bugheadspov any news about varchie  and jughead being only person in town hanging with Tabitha ?,False,en,0,0,2021-02-27 00:02:26,1365452195433480192,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['news', 'varchie', 'jughead', 'person', 'town', 'hanging', 'tabitha']",news varchie jughead person town hanging tabitha,0.0,1.0
"@KateWardBustle @BugheadUpdates @cmaroon did you get any #varchie scoop too, queen?",False,en,5,0,2021-02-26 23:59:22,1365451421861216258,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.1531}","['get', 'varchie', 'scoop', 'queen']",get varchie scoop queen,0.0,0.0
do barchies just go around looking for bughead and varchie accounts ?,False,en,11,0,2021-02-26 23:53:03,1365449832673009668,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['barchies', 'go', 'around', 'looking', 'bughead', 'varchie', 'accounts']",barchies go around looking bughead varchie accounts,0.0,0.0
@mxyaaa3 If we didn't like them because of Barchie we wouldn't have liked Bughead in the beginning. I wouldn't have a problem admitting that they were good couples and all if it was true but it's not true. Varchie to me was just lust and Archie doing whatever Veronica told him to do...,False,en,1,0,2021-02-26 23:47:28,1365448426503208960,"{'neg': 0.056, 'neu': 0.784, 'pos': 0.16, 'compound': 0.7147}","['like', 'barchie', 'liked', 'bughead', 'beginning', 'problem', 'admitting', 'good', 'couples', 'true', 'true', 'varchie', 'lust', 'archie', 'whatever', 'veronica', 'told']",like barchie liked bughead beginning problem admitting good couples true true varchie lust archie whatever veronica told,0.36874999999999997,0.675
RT @hereforvarchie: 👏😍❤️ he was all of us. #varchie they're  not supposed to give each other heart eyes atm but here we are ☺️. Anyways our…,False,en,0,4,2021-02-26 23:46:02,1365448068271804416,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['us', 'varchie', 'supposed', 'give', 'heart', 'eyes', 'atm', 'anyways']",us varchie supposed give heart eyes atm anyways,-0.125,0.375
do i post my varchie edit or bugvarchie edit first,False,en,21,0,2021-02-26 23:43:19,1365447384138850309,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['post', 'varchie', 'edit', 'bugvarchie', 'edit', 'first']",post varchie edit bugvarchie edit first,0.25,0.3333333333333333
y’all better give us a varchie tease soon,False,en,4,0,2021-02-26 23:40:28,1365446664178302977,"{'neg': 0.225, 'neu': 0.49, 'pos': 0.284, 'compound': 0.1531}","['better', 'give', 'us', 'varchie', 'tease', 'soon']",better give us varchie tease soon,0.5,0.5
"I’m happy that bughead is getting back, but where is the Varchie Tea?",False,en,3,0,2021-02-26 23:36:51,1365445754219884544,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.3291}","['happy', 'bughead', 'getting', 'back', 'varchie', 'tea']",happy bughead getting back varchie tea,0.4,0.5
RT @MendesApaSource: Camila Mendes on the @TamronHallShow next week! https://t.co/hA7pC9MIMK,False,en,0,5,2021-02-26 23:33:59,1365445032577273863,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['camila', 'mendes', 'next', 'week']",camila mendes next week,0.0,0.0
"@loveecami Varchie exes to lovers basically confirmed too, Bugvarchies really are about to win",False,en,1,0,2021-02-26 23:31:35,1365444430749200384,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.802}","['varchie', 'exes', 'lovers', 'basically', 'confirmed', 'bugvarchies', 'really', 'win']",varchie exes lovers basically confirmed bugvarchies really win,0.46666666666666673,0.5333333333333333
"RT @Vale8Vale: #Riverdale - RT couple for Veronica&amp;Archie / #Varchie  fans here -&gt;&gt;
https://t.co/qLtVIjZgOj",True,en,0,1,2021-02-26 23:29:25,1365443882742386690,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['riverdale', 'couple', 'veronica', 'amp', 'archie', 'varchie', 'fans', 'gt', 'gt']",riverdale couple veronica amp archie varchie fans gt gt,0.0,0.0
when varchie pull a stelena and become more interesting as friends... maybe then they’ll have rights #riverdale,False,en,3,0,2021-02-26 23:28:53,1365443749858463744,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.4576}","['varchie', 'pull', 'stelena', 'become', 'interesting', 'friends', 'maybe', 'rights', 'riverdale']",varchie pull stelena become interesting friends maybe rights riverdale,0.5,0.5
"There are several red flags as #barchie plays out. The concept of hooking up w/o commitment, avoiding J. like it's something to hide, A's dislike of Chad and his return to NYC. Not to mention J.'s new partner. Biggest red flag of all? Slutty B. It's not natural. #varchie https://t.co/DuJKsgzTGR",True,en,0,0,2021-02-26 23:28:24,1365443629385469957,"{'neg': 0.198, 'neu': 0.686, 'pos': 0.116, 'compound': -0.6136}","['several', 'red', 'flags', 'barchie', 'plays', 'concept', 'hooking', 'w', 'commitment', 'avoiding', 'j', 'like', 'something', 'hide', 'dislike', 'chad', 'return', 'nyc', 'mention', 'j', 'new', 'partner', 'biggest', 'red', 'flag', 'slutty', 'b', 'natural', 'varchie']",several red flags barchie plays concept hooking w commitment avoiding j like something hide dislike chad return nyc mention j new partner biggest red flag slutty b natural varchie,0.01727272727272727,0.1709090909090909
@barchie2021 I don' t want to  cause a fight so i wanted to say varchie and popular,False,en,0,0,2021-02-26 23:23:57,1365442509250428929,"{'neg': 0.156, 'neu': 0.599, 'pos': 0.246, 'compound': 0.128}","['want', 'cause', 'fight', 'wanted', 'say', 'varchie', 'popular']",want cause fight wanted say varchie popular,0.6,0.9
RT @casteways: #VARCHIE: we shouldn’t do this. https://t.co/toXYb2FiiF,False,en,0,41,2021-02-26 23:21:15,1365441829169209348,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['varchie'],varchie,0.0,0.0
.@KateWardBustle hi!! do you guys have something about varchie to spill as well? 👀,False,en,15,0,2021-02-26 23:20:16,1365441581159972865,"{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.3987}","['hi', 'guys', 'something', 'varchie', 'spill', 'well']",hi guys something varchie spill well,0.0,0.0
"@yasminfandoms same for me, i absolutely never liked varchie (and let’s not even talk about the “Archiekins”😭) and yeah with Bughead it was always the same, which shows the limits of this couple there isn’t much to explore, in real life they wouldn’t have lasted that long",False,en,1,0,2021-02-26 23:20:02,1365441521449906179,"{'neg': 0.053, 'neu': 0.901, 'pos': 0.045, 'compound': -0.1054}","['absolutely', 'never', 'liked', 'varchie', 'let', 'even', 'talk', 'archiekins', 'yeah', 'bughead', 'always', 'shows', 'limits', 'couple', 'much', 'explore', 'real', 'life', 'lasted', 'long']",absolutely never liked varchie let even talk archiekins yeah bughead always shows limits couple much explore real life lasted long,0.008333333333333338,0.325
But Veronica and Chadwick are going to divorce and Barchie will fail and Varchie and Bughead will end up together in the end though right? Right? Right? #Riverdale https://t.co/8m4WOv7DcB,False,en,1,0,2021-02-26 23:17:47,1365440955961249795,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.6174}","['veronica', 'chadwick', 'going', 'divorce', 'barchie', 'fail', 'varchie', 'bughead', 'end', 'together', 'end', 'though', 'right', 'right', 'right', 'riverdale']",veronica chadwick going divorce barchie fail varchie bughead end together end though right right right riverdale,0.08928571428571427,0.47678571428571426
RT @dylsbrien: how is anyone speaking on them if their ship starts with bug and ends with varchie and doesn’t have chemistry like THIS? htt…,False,en,0,5,2021-02-26 23:17:28,1365440876558905347,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}","['anyone', 'speaking', 'ship', 'starts', 'bug', 'ends', 'varchie', 'chemistry', 'like', 'htt']",anyone speaking ship starts bug ends varchie chemistry like htt,0.0,0.0
"Varchie rising again after only breaking up 3 episodes ago 🥱. 
But whatever as long as it brings good drama.. I know they want the love triangle https://t.co/FRz7COqUeU",True,en,3,0,2021-02-26 23:05:26,1365437849496031232,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.8126}","['varchie', 'rising', 'breaking', '3', 'episodes', 'ago', 'whatever', 'long', 'brings', 'good', 'drama', 'know', 'want', 'love', 'triangle']",varchie rising breaking 3 episodes ago whatever long brings good drama know want love triangle,0.2875,0.65
varchie stan?? em 2021 ??,False,en,0,0,2021-02-26 23:05:22,1365437830504275971,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['varchie', 'stan', 'em', '2021']",varchie stan em 2021,0.0,0.0
"@mxyaaa3 Yeah Varchie (to me) was never good but Bughead turned out to be so boring, like the only thing that kept them together was solving crimes",False,en,1,0,2021-02-26 23:05:18,1365437815836848132,"{'neg': 0.158, 'neu': 0.61, 'pos': 0.232, 'compound': 0.3975}","['yeah', 'varchie', 'never', 'good', 'bughead', 'turned', 'boring', 'like', 'thing', 'kept', 'together', 'solving', 'crimes']",yeah varchie never good bughead turned boring like thing kept together solving crimes,-0.45,0.8666666666666667
I’m completely fine with the Varchie storyline happening a little faster because that means Archie starts focusing on Veronica and Betty realizes (again) that Archie doesn’t want her romantically.,False,en,7,0,2021-02-26 23:04:57,1365437725462192133,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.6361}","['completely', 'fine', 'varchie', 'storyline', 'happening', 'little', 'faster', 'means', 'archie', 'starts', 'focusing', 'veronica', 'betty', 'realizes', 'archie', 'want', 'romantically']",completely fine varchie storyline happening little faster means archie starts focusing veronica betty realizes archie want romantically,0.11458333333333334,0.5
@barchie2021 Sorry more varchie hash has over 1 million publication https://t.co/saKABFtG8f,False,en,0,0,2021-02-26 23:01:03,1365436745823768581,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.0772}","['sorry', 'varchie', 'hash', '1', 'million', 'publication']",sorry varchie hash 1 million publication,0.0,0.75
i just miss varchie so much. i need them back https://t.co/asmyPvlynZ,False,en,11,0,2021-02-26 22:59:13,1365436285008162826,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.1531}","['miss', 'varchie', 'much', 'need', 'back']",miss varchie much need back,0.1,0.1
"RT @xsvarchie: me every night making fake scenarios of varchie that will never happen

 https://t.co/mYrHMPWF4R",False,en,0,1,2021-02-26 22:56:12,1365435524941570058,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.4767}","['every', 'night', 'making', 'fake', 'scenarios', 'varchie', 'never', 'happen']",every night making fake scenarios varchie never happen,-0.5,1.0
Varchie fans are so delusional #varchie I hope they see this.,False,en,2,0,2021-02-26 22:56:02,1365435485397667844,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.4877}","['varchie', 'fans', 'delusional', 'varchie', 'hope', 'see']",varchie fans delusional varchie hope see,0.0,0.0
"me every night making fake scenarios of varchie that will never happen

 https://t.co/mYrHMPWF4R",False,en,17,1,2021-02-26 22:55:55,1365435455915888643,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.4767}","['every', 'night', 'making', 'fake', 'scenarios', 'varchie', 'never', 'happen']",every night making fake scenarios varchie never happen,-0.5,1.0
"""THE QUEEN OF CHAOS STRIKES AGAIN"" 

STRIKE CHERYL STRIKE

VARCHIE NATION SUPPORT YOU",False,en,1,0,2021-02-26 22:53:28,1365434837658595329,"{'neg': 0.462, 'neu': 0.402, 'pos': 0.136, 'compound': -0.6705}","['queen', 'chaos', 'strikes', 'strike', 'cheryl', 'strike', 'varchie', 'nation', 'support']",queen chaos strikes strike cheryl strike varchie nation support,0.0,0.0
Queen Cheryl strikes again 🥰 So ready https://t.co/9Ks6kw4wFc,False,en,2,0,2021-02-26 22:52:57,1365434708650303499,"{'neg': 0.243, 'neu': 0.486, 'pos': 0.271, 'compound': 0.0754}","['queen', 'cheryl', 'strikes', 'ready']",queen cheryl strikes ready,0.2,0.5
RT @MimiSayani: @chintandesaiii @classyreinhart Just Wait and watch bugHead and Varchie is end game here,False,en,0,1,2021-02-26 22:46:05,1365432979569270789,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['wait', 'watch', 'bughead', 'varchie', 'end', 'game']",wait watch bughead varchie end game,-0.4,0.4
"RT @deIenasx: 1/ ""During our chat, Chrissy could neither confirm nor deny a bughead or varchie reunion, but she did share that now that the…",False,en,0,1,2021-02-26 22:33:44,1365429871871205377,"{'neg': 0.053, 'neu': 0.84, 'pos': 0.107, 'compound': 0.3435}","['1', 'chat', 'chrissy', 'could', 'neither', 'confirm', 'deny', 'bughead', 'varchie', 'reunion', 'share']",1 chat chrissy could neither confirm deny bughead varchie reunion share,0.0,0.0
HELLOO?? IF WE GET A VARCHIE SNEAK PEEK https://t.co/O99yYAUE5L,True,en,13,0,2021-02-26 22:30:51,1365429147095494658,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['helloo', 'get', 'varchie', 'sneak', 'peek']",helloo get varchie sneak peek,0.0,0.0
"@Stephaniess8241 @RiverdaleBrasil @WarnerChannelBR Yeah sure, that’s why Barchie got 4 seasons of development. While Varchie and Bughead were destroyed by the cheating. Bye, enjoy Barchie endgame",False,en,0,0,2021-02-26 22:26:26,1365428035235831808,"{'neg': 0.197, 'neu': 0.58, 'pos': 0.223, 'compound': -0.0258}","['yeah', 'sure', 'barchie', 'got', '4', 'seasons', 'development', 'varchie', 'bughead', 'destroyed', 'cheating', 'bye', 'enjoy', 'barchie', 'endgame']",yeah sure barchie got 4 seasons development varchie bughead destroyed cheating bye enjoy barchie endgame,0.45,0.6944444444444444
"if there is a key party i’m calling it that bughead and varchie get paired up, idk what will happen after that but i feel like the writers will throw that in there",False,en,17,0,2021-02-26 22:24:36,1365427574600572930,"{'neg': 0.035, 'neu': 0.816, 'pos': 0.149, 'compound': 0.5994}","['key', 'party', 'calling', 'bughead', 'varchie', 'get', 'paired', 'idk', 'happen', 'feel', 'like', 'writers', 'throw']",key party calling bughead varchie get paired idk happen feel like writers throw,0.0,1.0
"I honestly can't see Betty and Archie much beyond two adults, friends (with benefits) enjoying life. They had 7 years to meet and declare themselves. Now they’re just distracting from the problems. They didn't even stop to talk about feelings. #Varchie #Riverdale",False,en,0,0,2021-02-26 22:19:16,1365426230129012745,"{'neg': 0.097, 'neu': 0.676, 'pos': 0.226, 'compound': 0.7571}","['honestly', 'see', 'betty', 'archie', 'much', 'beyond', 'two', 'adults', 'friends', 'benefits', 'enjoying', 'life', '7', 'years', 'meet', 'declare', 'distracting', 'problems', 'even', 'stop', 'talk', 'feelings', 'varchie', 'riverdale']",honestly see betty archie much beyond two adults friends benefits enjoying life 7 years meet declare distracting problems even stop talk feelings varchie riverdale,0.43333333333333335,0.5666666666666668
"1/ ""During our chat, Chrissy could neither confirm nor deny a bughead or varchie reunion, but she did share that now that the characters are in their mid20s, the writers can play with the ""nothingness of relationships"". As Archie said ""he and Betty can just be friends-
#riverdale",False,en,8,1,2021-02-26 22:19:02,1365426172922896384,"{'neg': 0.025, 'neu': 0.79, 'pos': 0.185, 'compound': 0.8647}","['1', 'chat', 'chrissy', 'could', 'neither', 'confirm', 'deny', 'bughead', 'varchie', 'reunion', 'share', 'characters', 'mid20s', 'writers', 'play', 'nothingness', 'relationships', 'archie', 'said', 'betty', 'friends', 'riverdale']",1 chat chrissy could neither confirm deny bughead varchie reunion share characters mid20s writers play nothingness relationships archie said betty friends riverdale,0.0,0.0
@VarchiePolls Seriously no varchieeeee,False,en,0,0,2021-02-26 22:08:15,1365423459266871298,"{'neg': 0.661, 'neu': 0.339, 'pos': 0.0, 'compound': -0.4404}","['seriously', 'varchieeeee']",seriously varchieeeee,0.16666666666666666,0.6666666666666666
@VarchiePolls Exactly. They will not spoil this in the press release,False,en,0,0,2021-02-26 22:06:29,1365423011977957380,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['exactly', 'spoil', 'press', 'release']",exactly spoil press release,0.25,0.25
"@VarchiePolls Plus the title ""The queen of chaos strikes again""",False,en,1,0,2021-02-26 22:06:11,1365422937055051776,"{'neg': 0.437, 'neu': 0.563, 'pos': 0.0, 'compound': -0.7351}","['plus', 'title', 'queen', 'chaos', 'strikes']",plus title queen chaos strikes,0.0,0.0
@VarchiePolls Don't worry. The can't spoil too much but we know that we get VA moments,False,en,2,0,2021-02-26 22:05:19,1365422719999827981,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.1786}","['worry', 'spoil', 'much', 'know', 'get', 'va', 'moments']",worry spoil much know get va moments,0.2,0.2
@emmasben @Twirl4meK The only obstacle is Jughead. #Barchie is way more popular than #Varchie - it’s just that Cole Sprouse is so damn popular lol,False,en,1,0,2021-02-26 21:52:14,1365419427064385538,"{'neg': 0.175, 'neu': 0.555, 'pos': 0.27, 'compound': 0.5037}","['obstacle', 'jughead', 'barchie', 'way', 'popular', 'varchie', 'cole', 'sprouse', 'damn', 'popular', 'lol']",obstacle jughead barchie way popular varchie cole sprouse damn popular lol,0.5,0.8
"""If only for...one last time. Is that crazy"" https://t.co/vRc3qsCR4Y",False,en,2,0,2021-02-26 21:51:44,1365419303747657734,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}","['one', 'last', 'time', 'crazy']",one last time crazy,-0.19999999999999998,0.6555555555555556
You don’t have a scene like Varchie had in 5x03 and then never get back together. It just isn’t feasible.,False,en,11,0,2021-02-26 21:46:09,1365417896311197697,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}","['scene', 'like', 'varchie', '5x03', 'never', 'get', 'back', 'together', 'feasible']",scene like varchie 5x03 never get back together feasible,0.0,0.0
@bestgirlcami lola stop i’m not doing this varchie shit 😭,False,en,0,0,2021-02-26 21:42:49,1365417057748099073,"{'neg': 0.453, 'neu': 0.547, 'pos': 0.0, 'compound': -0.7003}","['lola', 'stop', 'varchie', 'shit']",lola stop varchie shit,-0.2,0.8
"COME BACK TO ME, VARCHIE. YOUR STORY ISNT OVER YET. https://t.co/LRyowgNrnJ",False,en,17,4,2021-02-26 21:42:45,1365417040903831554,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['come', 'back', 'varchie', 'story', 'isnt', 'yet']",come back varchie story isnt yet,0.0,0.0
Me Easter egg hunting for Varchie like: https://t.co/h6ji66qxLD,True,en,3,0,2021-02-26 21:26:09,1365412865683959812,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}","['easter', 'egg', 'hunting', 'varchie', 'like']",easter egg hunting varchie like,0.0,0.0
@SuperheroTVcom Team #Varchie https://t.co/GMSZhcNQew,False,en,1,0,2021-02-26 21:16:05,1365410330973769733,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['team', 'varchie']",team varchie,0.0,0.0
RT @bugheadaIe: for my varchie besties https://t.co/bFFZOcAQC4,False,en,0,30,2021-02-26 21:07:12,1365408093136420866,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['varchie', 'besties']",varchie besties,0.0,0.0
"RT @thedipp: What you missed during our live chat with @nocontextrvd and @cmaroon ....

(Part 1..... 🐍)

https://t.co/rzczE5a5IW",False,en,0,4,2021-02-26 21:07:03,1365408057115738115,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.296}","['missed', 'live', 'chat', 'part', '1']",missed live chat part 1,0.13636363636363635,0.5
"@CW_Riverdale where is varchie?
https://t.co/5jBBufW9Pb",False,en,11,1,2021-02-26 21:06:47,1365407990375923718,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['varchie'],varchie,0.0,0.0
@chintandesaiii @classyreinhart Just Wait and watch bugHead and Varchie is end game here,False,en,2,1,2021-02-26 21:05:33,1365407679640834049,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['wait', 'watch', 'bughead', 'varchie', 'end', 'game']",wait watch bughead varchie end game,-0.4,0.4
@CW_Riverdale my best girl veronica and varchie cuties https://t.co/GnFZX66nKd,False,en,7,0,2021-02-26 21:05:14,1365407599689043969,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.8126}","['best', 'girl', 'veronica', 'varchie', 'cuties']",best girl veronica varchie cuties,1.0,0.3
"@CW_Riverdale the real question is, where's varchie https://t.co/xSDjWDGQOZ",False,en,13,1,2021-02-26 21:03:34,1365407178308395012,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['real', 'question', 'varchie']",real question varchie,0.2,0.30000000000000004
i hope that varchie fix the lights https://t.co/PtJeakMQrp,False,en,71,5,2021-02-26 21:01:20,1365406619882975246,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}","['hope', 'varchie', 'fix', 'lights']",hope varchie fix lights,0.0,0.0
"once again this show played chad vs archie more than varchie, just like they did with hiram vs archie. va didn’t actually have romantic moments or teases https://t.co/1rbZo4bSZY",True,en,25,3,2021-02-26 20:56:18,1365405351604981761,"{'neg': 0.065, 'neu': 0.71, 'pos': 0.225, 'compound': 0.6597}","['show', 'played', 'chad', 'vs', 'archie', 'varchie', 'like', 'hiram', 'vs', 'archie', 'va', 'actually', 'romantic', 'moments', 'teases']",show played chad vs archie varchie like hiram vs archie va actually romantic moments teases,0.16666666666666666,0.3666666666666667
