tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets,polarity,subjectivity
i am 100% on board with the writers using v*rchie to push the barchie agenda. just saying,False,en,295,42,2021-02-25 02:49:37,1364769491826192387,"['100', 'board', 'writers', 'using', 'v', 'rchie', 'push', 'barchie', 'agenda', 'saying']",100 board writers using v rchie push barchie agenda saying,0.0,0.0
I could definitely see archie going to veronica once glen is in the picture. this plot device will give #barchie even more angst. #riverdale,False,en,35,3,2021-02-25 02:49:33,1364769473719369729,"['could', 'definitely', 'see', 'archie', 'going', 'veronica', 'glen', 'picture', 'plot', 'device', 'give', 'barchie', 'even', 'angst', 'riverdale']",could definitely see archie going veronica glen picture plot device give barchie even angst riverdale,0.25,0.5
"THEORY, IF! AND I MEAN IF THE LOVE TRIANGLE IS GONNA TAKE PLACE AND BETTY REALISES HER FEELINGS I WONDER IF THE FIRE FIGHTER ARCH STILL FROM 5x8 IS HER DRESSING UP AND LOOKING IRRESISTABLE TO KEEP ARCHIES ATTENTION... call me crazy but I won’t be mad at that! #Barchie #Riverdale",False,en,3,0,2021-02-25 02:49:23,1364769431008677890,"['theory', 'mean', 'love', 'triangle', 'gonna', 'take', 'place', 'betty', 'realises', 'feelings', 'wonder', 'fire', 'fighter', 'arch', 'still', '5x8', 'dressing', 'looking', 'irresistable', 'keep', 'archies', 'attention', 'call', 'crazy', 'mad', 'barchie', 'riverdale']",theory mean love triangle gonna take place betty realises feelings wonder fire fighter arch still 5x8 dressing looking irresistable keep archies attention call crazy mad barchie riverdale,-0.2984375,0.796875
was the car scene the first barchie scene,False,en,0,0,2021-02-25 02:49:13,1364769388432404482,"['car', 'scene', 'first', 'barchie', 'scene']",car scene first barchie scene,0.25,0.3333333333333333
RT @barchieivy: i think the leyton (PUKES) barchie prophecy is unfolding right in front of our faces,False,en,0,3,2021-02-25 02:49:06,1364769362893303811,"['think', 'leyton', 'pukes', 'barchie', 'prophecy', 'unfolding', 'right', 'front', 'faces']",think leyton pukes barchie prophecy unfolding right front faces,0.2857142857142857,0.5357142857142857
@barchieivy well. that means barchie endgame,False,en,1,0,2021-02-25 02:48:59,1364769332602040320,"['well', 'means', 'barchie', 'endgame']",well means barchie endgame,0.0,0.0
Archie loves Betty we can see it and I don't think he even realizes what being with her generates. They both keep looking for each other so I think it will not end. #Barchie #Riverdale,False,en,10,0,2021-02-25 02:48:46,1364769276360548352,"['archie', 'loves', 'betty', 'see', 'think', 'even', 'realizes', 'generates', 'keep', 'looking', 'think', 'end', 'barchie', 'riverdale']",archie loves betty see think even realizes generates keep looking think end barchie riverdale,-0.125,0.375
Reminding you of this 😉 #Barchie https://t.co/PL1LDJYris,False,en,25,0,2021-02-25 02:48:44,1364769268013830144,"['reminding', 'barchie']",reminding barchie,0.0,0.0
ppl who ship barchie or varchie are generally insane. be like me. ship reggiearchie which will never happen and u cheer if they look at each other.,False,en,0,0,2021-02-25 02:48:42,1364769261583962112,"['ppl', 'ship', 'barchie', 'varchie', 'generally', 'insane', 'like', 'ship', 'reggiearchie', 'never', 'happen', 'u', 'cheer', 'look']",ppl ship barchie varchie generally insane like ship reggiearchie never happen u cheer look,-0.5625,0.6875
no thoughts head empty just barchie and their football daughter https://t.co/bcd0wYj5Mo,False,en,33,1,2021-02-25 02:48:28,1364769202347868162,"['thoughts', 'head', 'empty', 'barchie', 'football', 'daughter']",thoughts head empty barchie football daughter,-0.1,0.5
@WeAreInOur20s I know but what is the worst could happen? They end Barchie (even though that would be dumb) and I would just quit watching like I did before lol,False,en,5,0,2021-02-25 02:47:23,1364768927100923904,"['know', 'worst', 'could', 'happen', 'end', 'barchie', 'even', 'though', 'would', 'dumb', 'would', 'quit', 'watching', 'like', 'lol']",know worst could happen end barchie even though would dumb would quit watching like lol,-0.19166666666666665,0.7333333333333334
@gvrdners in regards to barchie,False,en,0,0,2021-02-25 02:47:10,1364768872742739968,"['regards', 'barchie']",regards barchie,0.0,0.0
@beronicq wait what i thought it was barchie 😭,False,en,1,0,2021-02-25 02:47:09,1364768870733672451,"['wait', 'thought', 'barchie']",wait thought barchie,0.0,0.0
RT @ABDEOFLMtrash: Someone’s gotta remind Barchie they’re not posing for a perfection catalog,True,en,0,1,2021-02-25 02:46:52,1364768799417851909,"['someone', 'gotta', 'remind', 'barchie', 'posing', 'perfection', 'catalog']",someone gotta remind barchie posing perfection catalog,0.0,0.0
#Barchie I said it'll be intense,False,en,0,0,2021-02-25 02:46:45,1364768769860632582,"['barchie', 'said', 'intense']",barchie said intense,0.2,1.0
anyway watcg this space because if you haven’t already heard ..... barchie endgame,False,en,3,0,2021-02-25 02:46:44,1364768765276282884,"['anyway', 'watcg', 'space', 'already', 'heard', 'barchie', 'endgame']",anyway watcg space already heard barchie endgame,0.0,0.0
Someone’s gotta remind Barchie they’re not posing for a perfection catalog https://t.co/sNYSOzNjL0,True,en,5,1,2021-02-25 02:46:33,1364768719013097476,"['someone', 'gotta', 'remind', 'barchie', 'posing', 'perfection', 'catalog']",someone gotta remind barchie posing perfection catalog,0.0,0.0
sorry if ras cocks it up and doesn’t make barchie endgame.... you’ll find me in my wanda era manifesting it in my own universe https://t.co/3i7Zr6SO04,False,en,5,0,2021-02-25 02:46:25,1364768686423310339,"['sorry', 'ras', 'cocks', 'make', 'barchie', 'endgame', 'find', 'wanda', 'era', 'manifesting', 'universe']",sorry ras cocks make barchie endgame find wanda era manifesting universe,0.04999999999999999,1.0
RT @barchieskeene: archie goes to veronica when glen comes into town and spends time with betty and we see jealous barchie. yes,False,en,0,1,2021-02-25 02:46:22,1364768672556974082,"['archie', 'goes', 'veronica', 'glen', 'comes', 'town', 'spends', 'time', 'betty', 'see', 'jealous', 'barchie', 'yes']",archie goes veronica glen comes town spends time betty see jealous barchie yes,0.0,0.0
RT @chxrylpetsch: literally cannot get over the fact that they used “if you love me” FROM THE PILOT during barchie’s porch scene.,False,en,0,1,2021-02-25 02:46:08,1364768615287820293,"['literally', 'cannot', 'get', 'fact', 'used', 'love', 'pilot', 'barchie', 'porch', 'scene']",literally cannot get fact used love pilot barchie porch scene,0.5,0.6
i still don’t trust the writers for shit but i’ll take any barchie food at this point idc,False,en,2,0,2021-02-25 02:45:45,1364768518051405829,"['still', 'trust', 'writers', 'shit', 'take', 'barchie', 'food', 'point', 'idc']",still trust writers shit take barchie food point idc,-0.2,0.8
stop?? i actually like barchie and steroline don't do them dirty https://t.co/iXXTefGBJC,True,en,7,0,2021-02-25 02:45:44,1364768512284106763,"['stop', 'actually', 'like', 'barchie', 'steroline', 'dirty']",stop actually like barchie steroline dirty,-0.3,0.45
Barchie is literally just sex. They are literally using each other as a distraction from their problems right now. Nothing romantic there. Betty even expressed multiple times how concerned she is for Betty and Archie didn't move a finger. If she said that to Jug he would have,False,en,9,0,2021-02-25 02:45:04,1364768347817209859,"['barchie', 'literally', 'sex', 'literally', 'using', 'distraction', 'problems', 'right', 'nothing', 'romantic', 'betty', 'even', 'expressed', 'multiple', 'times', 'concerned', 'betty', 'archie', 'move', 'finger', 'said', 'jug', 'would']",barchie literally sex literally using distraction problems right nothing romantic betty even expressed multiple times concerned betty archie move finger said jug would,0.040178571428571425,0.3526785714285714
"Nobody doubts how #Barchie will continue, they doubt that they will turn to the old.",False,en,2,0,2021-02-25 02:44:59,1364768322894585858,"['nobody', 'doubts', 'barchie', 'continue', 'doubt', 'turn', 'old']",nobody doubts barchie continue doubt turn old,0.1,0.2
but still i can't deny the way they promoted the barchie scenes so much but at the end they felt very rushed 😭 anyways positive era 😬,False,en,0,0,2021-02-25 02:44:37,1364768231446167552,"['still', 'deny', 'way', 'promoted', 'barchie', 'scenes', 'much', 'end', 'felt', 'rushed', 'anyways', 'positive', 'era']",still deny way promoted barchie scenes much end felt rushed anyways positive era,0.2090909090909091,0.34848484848484845
RT @tonistopazz: we’ve gotten more barchie kisses in one episode than over half a season of choni 😐,False,en,0,1,2021-02-25 02:44:26,1364768186474713091,"['gotten', 'barchie', 'kisses', 'one', 'episode', 'half', 'season', 'choni']",gotten barchie kisses one episode half season choni,0.16666666666666669,0.3333333333333333
@jukefangirl okay but a new Betty edit for Barchie with the porch scene parallels....??? 👀👀 no pressure ofc but you are the best editor and your videos are always amazing,False,en,1,0,2021-02-25 02:44:19,1364768157320294403,"['okay', 'new', 'betty', 'edit', 'barchie', 'porch', 'scene', 'parallels', 'pressure', 'ofc', 'best', 'editor', 'videos', 'always', 'amazing']",okay new betty edit barchie porch scene parallels pressure ofc best editor videos always amazing,0.5590909090909091,0.5386363636363637
"And you'd be standin' in my front 
porch light. And I knew you'd come back to me

#Barchie #Riverdale https://t.co/l9hNUulAU6",False,en,81,18,2021-02-25 02:44:00,1364768079079743488,"['standin', 'front', 'porch', 'light', 'knew', 'come', 'back', 'barchie', 'riverdale']",standin front porch light knew come back barchie riverdale,0.2,0.35
archie goes to veronica when glen comes into town and spends time with betty and we see jealous barchie. yes,False,en,4,1,2021-02-25 02:43:30,1364767952243982342,"['archie', 'goes', 'veronica', 'glen', 'comes', 'town', 'spends', 'time', 'betty', 'see', 'jealous', 'barchie', 'yes']",archie goes veronica glen comes town spends time betty see jealous barchie yes,0.0,0.0
@chonibIossom The thing is Archie has always loved Betty too. He’s barely getting to explore those feelings with her. I’m sure they will have that triangle going on. It just be nice if they would give us Barchie shippers more time to dijest first but nope they promoted the hell out of barchie+,False,en,1,0,2021-02-25 02:42:56,1364767809981583362,"['thing', 'archie', 'always', 'loved', 'betty', 'barely', 'getting', 'explore', 'feelings', 'sure', 'triangle', 'going', 'nice', 'would', 'give', 'us', 'barchie', 'shippers', 'time', 'dijest', 'first', 'nope', 'promoted', 'hell', 'barchie']",thing archie always loved betty barely getting explore feelings sure triangle going nice would give us barchie shippers time dijest first nope promoted hell barchie,0.43333333333333335,0.6037037037037037
"as much as i want barchie angst to big love confession, varchie are boring as hell to watch 😭😭😭 like the buzz ain’t there at all",False,en,1,0,2021-02-25 02:42:38,1364767735113220097,"['much', 'want', 'barchie', 'angst', 'big', 'love', 'confession', 'varchie', 'boring', 'hell', 'watch', 'like', 'buzz']",much want barchie angst big love confession varchie boring hell watch like buzz,-0.07500000000000001,0.475
@RiverdaleWriter Ugh No NO No no more varchie I have watched enough of them! 🤦🏻‍♀️ #Barchie #BarchieEndgame https://t.co/g1s0DGp7Rj,False,en,21,2,2021-02-25 02:42:29,1364767697431650317,"['ugh', 'varchie', 'watched', 'enough', 'barchie', 'barchieendgame']",ugh varchie watched enough barchie barchieendgame,-0.125,0.5
this is me being scared of tweeting anti barchie tweets 🤧,False,en,1,0,2021-02-25 02:42:00,1364767575939424261,"['scared', 'tweeting', 'anti', 'barchie', 'tweets']",scared tweeting anti barchie tweets,0.0,0.0
"the writers, kj, lili all of them haven’t been pushing barchie just for you guys to complain about how archie will pick veronica. He’ll get involved just to realise that she isn’t what he wants anymore i’m telling you",False,en,98,24,2021-02-25 02:41:50,1364767533841195011,"['writers', 'kj', 'lili', 'pushing', 'barchie', 'guys', 'complain', 'archie', 'pick', 'veronica', 'get', 'involved', 'realise', 'wants', 'anymore', 'telling']",writers kj lili pushing barchie guys complain archie pick veronica get involved realise wants anymore telling,0.2,0.1
"How can people be disappointed with barchie scenes we got?! I got a buzz from every scene. THIS EP WAS A WIN FOR US, WE GOT A PORCH KISS WITH THE SONG FROM THE PILOT, BARCHIE CUDDLING, THE CAR SCENE, THEM FLIRTING AND ARCHIE SHOWING FEELINGS",False,en,23,1,2021-02-25 02:41:47,1364767520029347840,"['people', 'disappointed', 'barchie', 'scenes', 'got', 'got', 'buzz', 'every', 'scene', 'ep', 'win', 'us', 'got', 'porch', 'kiss', 'song', 'pilot', 'barchie', 'cuddling', 'car', 'scene', 'flirting', 'archie', 'showing', 'feelings']",people disappointed barchie scenes got got buzz every scene ep win us got porch kiss song pilot barchie cuddling car scene flirting archie showing feelings,-0.06874999999999998,0.575
sorry but i feel like most locals like barchie.... i was talking with my irl bff today and she said “betty and archie just work” so if ras messes this up..... https://t.co/g9WOQLsaz9,False,en,7,0,2021-02-25 02:41:46,1364767516355162115,"['sorry', 'feel', 'like', 'locals', 'like', 'barchie', 'talking', 'irl', 'bff', 'today', 'said', 'betty', 'archie', 'work', 'ras', 'messes']",sorry feel like locals like barchie talking irl bff today said betty archie work ras messes,0.0,0.75
I don't ship Barchie but... Here... They look like a valentine card  🥺❤️ https://t.co/BG4tPeB5K9,True,en,5,0,2021-02-25 02:41:39,1364767484071587846,"['ship', 'barchie', 'look', 'like', 'valentine', 'card']",ship barchie look like valentine card,0.0,0.0
i think the leyton (PUKES) barchie prophecy is unfolding right in front of our faces,False,en,28,3,2021-02-25 02:41:34,1364767463586619392,"['think', 'leyton', 'pukes', 'barchie', 'prophecy', 'unfolding', 'right', 'front', 'faces']",think leyton pukes barchie prophecy unfolding right front faces,0.2857142857142857,0.5357142857142857
"these barchie images have big drop everything now meet me in the pouring rain. kiss me on the sidewalk take away the pain cause i see, sparks fly, whenever you smile energy. https://t.co/RR1NWXBMV0",False,en,2,1,2021-02-25 02:41:33,1364767459480330241,"['barchie', 'images', 'big', 'drop', 'everything', 'meet', 'pouring', 'rain', 'kiss', 'sidewalk', 'take', 'away', 'pain', 'cause', 'see', 'sparks', 'fly', 'whenever', 'smile', 'energy']",barchie images big drop everything meet pouring rain kiss sidewalk take away pain cause see sparks fly whenever smile energy,0.3666666666666667,0.3666666666666667
"since y’all always wanna compare leyton and barchie, i’m getting endgame ! https://t.co/Wn0Igtu3Tc",False,en,27,0,2021-02-25 02:41:32,1364767456317726721,"['since', 'always', 'wanna', 'compare', 'leyton', 'barchie', 'getting', 'endgame']",since always wanna compare leyton barchie getting endgame,0.0,0.0
BARCHIE SEX SO TRUE!!!!!,False,en,1,0,2021-02-25 02:41:21,1364767409832345600,"['barchie', 'sex', 'true']",barchie sex true,1.0,0.65
RT @Karrywood123: Ugh so soft. I love them #Barchie #Riverdale https://t.co/qBiUy7KS0r,False,en,0,1,2021-02-25 02:41:11,1364767367050514439,"['ugh', 'soft', 'love', 'barchie', 'riverdale']",ugh soft love barchie riverdale,0.3,0.475
NO WHY DID THEY PLAY THAT SONG FOR THE BARCHIE SCENE,False,en,0,0,2021-02-25 02:41:10,1364767366014410758,"['play', 'song', 'barchie', 'scene']",play song barchie scene,0.0,0.0
"this my dear is a relationship do not tell me otherwise 
#Barchie https://t.co/MhkDZSzpXW",False,en,29,2,2021-02-25 02:40:57,1364767308871270401,"['dear', 'relationship', 'tell', 'otherwise', 'barchie']",dear relationship tell otherwise barchie,0.0,0.0
BARCHIE IN THE CAR,False,en,0,0,2021-02-25 02:40:56,1364767306660925440,"['barchie', 'car']",barchie car,0.0,0.0
@chlosbughugs @tolovethis She said Archie is the person she feels safest with so idk. I’m a barchie but I’m exited for bughead to become friends because that was my favorite part of the comics was their friendship.,False,en,0,0,2021-02-25 02:40:55,1364767300247834628,"['said', 'archie', 'person', 'feels', 'safest', 'idk', 'barchie', 'exited', 'bughead', 'become', 'friends', 'favorite', 'part', 'comics', 'friendship']",said archie person feels safest idk barchie exited bughead become friends favorite part comics friendship,0.5,1.0
ok how do i unfollow the riverdale topic i keep seeing barchie and i miss bughead,False,en,0,0,2021-02-25 02:40:53,1364767292798738434,"['ok', 'unfollow', 'riverdale', 'topic', 'keep', 'seeing', 'barchie', 'miss', 'bughead']",ok unfollow riverdale topic keep seeing barchie miss bughead,0.5,0.5
RT @chonibIossom: i have mixed feelings about the barchie storyline rn but i dont think they are used as a plot device at all? they have th…,False,en,0,1,2021-02-25 02:40:39,1364767236179644417,"['mixed', 'feelings', 'barchie', 'storyline', 'rn', 'dont', 'think', 'used', 'plot', 'device', 'th']",mixed feelings barchie storyline rn dont think used plot device th,0.0,0.25
RT @buckleyswift: bro the way I’m so invested in barchie now and i better get a relationship out of them this season. i’ve been waiting sin…,False,en,0,2,2021-02-25 02:40:24,1364767172229140487,"['bro', 'way', 'invested', 'barchie', 'better', 'get', 'relationship', 'season', 'waiting', 'sin']",bro way invested barchie better get relationship season waiting sin,0.5,0.5
@pcttons yea bughead is done for 😭 varchie and barchie is the real love triangle now,False,en,2,0,2021-02-25 02:40:24,1364767169595269123,"['yea', 'bughead', 'done', 'varchie', 'barchie', 'real', 'love', 'triangle']",yea bughead done varchie barchie real love triangle,0.75,0.8999999999999999
@BarchieUpdates @kat__writes sorry but no.  everyone just keeps making these assumptions on whether it’s gonna be barchie or varchie or bughead or whatever but just chill with the conspiracy theories cause no one really knows what’s gonna happen till it happens🙃,False,en,4,0,2021-02-25 02:40:13,1364767126293250051,"['sorry', 'everyone', 'keeps', 'making', 'assumptions', 'whether', 'gonna', 'barchie', 'varchie', 'bughead', 'whatever', 'chill', 'conspiracy', 'theories', 'cause', 'one', 'really', 'knows', 'gonna', 'happen', 'till', 'happens']",sorry everyone keeps making assumptions whether gonna barchie varchie bughead whatever chill conspiracy theories cause one really knows gonna happen till happens,-0.15,0.6
@RiverdaleWriter All i see is #barchie😍,False,en,2,0,2021-02-25 02:40:11,1364767118500241412,"['see', 'barchie']",see barchie,0.0,0.0
me ranting about barchie to my 0 followers https://t.co/JhtkIZyhmN,False,en,1,0,2021-02-25 02:40:01,1364767076695605249,"['ranting', 'barchie', '0', 'followers']",ranting barchie 0 followers,0.0,0.0
"Between the lip, the unzipping, and the grinding, barchie pulled off a lot before that alarm went off",False,en,6,0,2021-02-25 02:39:54,1364767045192155139,"['lip', 'unzipping', 'grinding', 'barchie', 'pulled', 'lot', 'alarm', 'went']",lip unzipping grinding barchie pulled lot alarm went,0.0,0.0
"RT @Barchiting: If they are not Riverdale's love story, then why this? #Barchie #Riverdale https://t.co/gWQFXeC8Xu",False,en,0,1,2021-02-25 02:39:53,1364767042012864517,"['riverdale', 'love', 'story', 'barchie', 'riverdale']",riverdale love story barchie riverdale,0.5,0.6
the rvd writers may be on some bullshit but they know what theyre doing with barchie LIKE LOOKKKK  https://t.co/SEshakmNCV,False,en,8,0,2021-02-25 02:39:51,1364767031984324609,"['rvd', 'writers', 'may', 'bullshit', 'know', 'theyre', 'barchie', 'like', 'lookkkk']",rvd writers may bullshit know theyre barchie like lookkkk,0.0,0.0
RT @MadchenZone: Go Barchie! I never thought I would say that but I kinda like them. #Riverdale,False,en,0,3,2021-02-25 02:39:40,1364766986669092869,"['go', 'barchie', 'never', 'thought', 'would', 'say', 'kinda', 'like', 'riverdale']",go barchie never thought would say kinda like riverdale,0.0,0.0
when i get my beronica/barchie threesome you all will see https://t.co/HGu452B5fP https://t.co/2NV3FriwhX,True,en,0,0,2021-02-25 02:39:28,1364766934919708679,"['get', 'beronica', 'barchie', 'threesome', 'see']",get beronica barchie threesome see,0.0,0.0
THANK YOU! #barchie ❤️❤️ https://t.co/yfXpODs4qe,True,en,7,0,2021-02-25 02:39:28,1364766934672277504,"['thank', 'barchie']",thank barchie,0.0,0.0
"@Ju_Bombshell Wow loaded question.... 🤔
Choni = tension with the Vixens
Veronica = figuring out what she wants
Barchie = fwb and where that might lead
Jughead = writing and the new mystery

Did I get everyone?",False,en,12,0,2021-02-25 02:39:10,1364766860034596867,"['wow', 'loaded', 'question', 'choni', 'tension', 'vixens', 'veronica', 'figuring', 'wants', 'barchie', 'fwb', 'might', 'lead', 'jughead', 'writing', 'new', 'mystery', 'get', 'everyone']",wow loaded question choni tension vixens veronica figuring wants barchie fwb might lead jughead writing new mystery get everyone,0.14545454545454548,0.5181818181818182
IT'S OBVIOUS THEY ARE GOING WITH JEALOUS BARCHIE ROUTE LIKE THEY ARE SETTING THE STAGE FOR A VARCHIE REUNION FOR A BIT BUT WILL INEVITABILITY END IN BARCHIE RAIN KISS LOVE CONFESSION ENDGAME,False,en,82,10,2021-02-25 02:39:07,1364766849322385411,"['obvious', 'going', 'jealous', 'barchie', 'route', 'like', 'setting', 'stage', 'varchie', 'reunion', 'bit', 'inevitability', 'end', 'barchie', 'rain', 'kiss', 'love', 'confession', 'endgame']",obvious going jealous barchie route like setting stage varchie reunion bit inevitability end barchie rain kiss love confession endgame,0.25,0.55
may as well have not bothered with the barchie car sex scene i'm sorry but i'm not a bat i would like to see things clearly,False,en,5,0,2021-02-25 02:38:56,1364766803784855556,"['may', 'well', 'bothered', 'barchie', 'car', 'sex', 'scene', 'sorry', 'bat', 'would', 'like', 'see', 'things', 'clearly']",may well bothered barchie car sex scene sorry bat would like see things clearly,-0.19999999999999998,0.6916666666666667
"barchie having a fun fwb for a few eps and then adding varchie back into the mix to serve angst, with the season ending with the barchie love confession iktr 🤞 https://t.co/MlECPKVqHE",True,en,11,0,2021-02-25 02:38:53,1364766790405025797,"['barchie', 'fun', 'fwb', 'eps', 'adding', 'varchie', 'back', 'mix', 'serve', 'angst', 'season', 'ending', 'barchie', 'love', 'confession', 'iktr']",barchie fun fwb eps adding varchie back mix serve angst season ending barchie love confession iktr,0.15,0.225
"@RiverdaleWriter Honestly, you should give Barchie a chance, likeee their chemistry is INSANE we have seen so much about varchie and honestly they arent THE couple",False,en,3,0,2021-02-25 02:38:45,1364766757949485056,"['honestly', 'give', 'barchie', 'chance', 'likeee', 'chemistry', 'insane', 'seen', 'much', 'varchie', 'honestly', 'arent', 'couple']",honestly give barchie chance likeee chemistry insane seen much varchie honestly arent couple,0.09999999999999999,0.75
Ahhhhhhhhhhh I’m still not over seeing my beloved #Barchie being together!!!!! https://t.co/vPQjk8I2RV https://t.co/nY7FZA9L31,True,en,21,0,2021-02-25 02:38:22,1364766658984775680,"['ahhhhhhhhhhh', 'still', 'seeing', 'beloved', 'barchie', 'together']",ahhhhhhhhhhh still seeing beloved barchie together,1.0,1.0
Didn’t walk her to school she walked him to his room #barchie https://t.co/PiSpsqO2ii,True,en,2,0,2021-02-25 02:38:20,1364766650441076736,"['walk', 'school', 'walked', 'room', 'barchie']",walk school walked room barchie,0.0,0.0
"@slowburnsftw &amp; honestly i want them to play into varchie a bit... barchie finally admitting feelings/getting together will be SO much more satisfying with them both having other “options” (veronica, glenn, whoever...), and turning them down to choose each other this time around",False,en,7,0,2021-02-25 02:37:59,1364766563182796803,"['amp', 'honestly', 'want', 'play', 'varchie', 'bit', 'barchie', 'finally', 'admitting', 'feelings', 'getting', 'together', 'much', 'satisfying', 'options', 'veronica', 'glenn', 'whoever', 'turning', 'choose', 'time', 'around']",amp honestly want play varchie bit barchie finally admitting feelings getting together much satisfying options veronica glenn whoever turning choose time around,0.17063492063492064,0.6341269841269842
"Why are you guys so worried ras said what barchie has is deep, really deep. And kj said that he and lili filmed a emotional scene they both love, he also said this season might change people’s minds on endgames. Y’all freaking out, calm down",False,en,41,6,2021-02-25 02:37:59,1364766562746589185,"['guys', 'worried', 'ras', 'said', 'barchie', 'deep', 'really', 'deep', 'kj', 'said', 'lili', 'filmed', 'emotional', 'scene', 'love', 'also', 'said', 'season', 'might', 'change', 'people', 'minds', 'endgames', 'freaking', 'calm']",guys worried ras said barchie deep really deep kj said lili filmed emotional scene love also said season might change people minds endgames freaking calm,0.10740740740740741,0.5148148148148148
this how y’all gonna have to carry me out if they pull a dair with barchie https://t.co/ywLu3g5Aza,False,en,43,1,2021-02-25 02:37:56,1364766551245783042,"['gonna', 'carry', 'pull', 'dair', 'barchie']",gonna carry pull dair barchie,0.0,0.0
Some really cute #Barchie moments tonight. I just wish that they lasted longer.,False,en,8,2,2021-02-25 02:37:56,1364766549937033216,"['really', 'cute', 'barchie', 'moments', 'tonight', 'wish', 'lasted', 'longer']",really cute barchie moments tonight wish lasted longer,0.5,1.0
RT @Mischief212: The focus on Barchie after that certain set of lyrics was interesting...”or do you want more”.,False,en,0,3,2021-02-25 02:37:50,1364766526541291522,"['focus', 'barchie', 'certain', 'set', 'lyrics', 'interesting', 'want']",focus barchie certain set lyrics interesting want,0.4047619047619048,0.5238095238095238
"@Neil_McNeil hey neil, was your favourite barchie moment which ‘wasnt aired yet’ shown in today’s episode ? or do we still have that to look forward to 😏",False,en,2,0,2021-02-25 02:37:50,1364766525333381123,"['hey', 'neil', 'favourite', 'barchie', 'moment', 'wasnt', 'aired', 'yet', 'shown', 'today', 'episode', 'still', 'look', 'forward']",hey neil favourite barchie moment wasnt aired yet shown today episode still look forward,0.1,0.7
like im a brucas through and through but if u waych s5 of oth its similar to what rvd is doing regarding barchie/varchie,False,en,3,1,2021-02-25 02:37:44,1364766501505531905,"['like', 'im', 'brucas', 'u', 'waych', 's5', 'oth', 'similar', 'rvd', 'regarding', 'barchie', 'varchie']",like im brucas u waych s5 oth similar rvd regarding barchie varchie,0.0,0.4
"@chonibIossom It’s so weird. They’re exploring their feelings but are now throwing in Veronica. Probably gonna do the comics love triangle but lord I’m so tired of seeing Varchie for 4 seasons. Can they let us breathe! 😭

They promoted Barchie so much &amp; gave us more Varchie feels! 🤦🏻‍♀️",False,en,2,0,2021-02-25 02:37:35,1364766462028754944,"['weird', 'exploring', 'feelings', 'throwing', 'veronica', 'probably', 'gonna', 'comics', 'love', 'triangle', 'lord', 'tired', 'seeing', 'varchie', '4', 'seasons', 'let', 'us', 'breathe', 'promoted', 'barchie', 'much', 'amp', 'gave', 'us', 'varchie', 'feels']",weird exploring feelings throwing veronica probably gonna comics love triangle lord tired seeing varchie 4 seasons let us breathe promoted barchie much amp gave us varchie feels,0.065,0.6
"“I should go but, this was really nice.” #Barchie #Riverdale",False,en,0,0,2021-02-25 02:37:34,1364766459004616705,"['go', 'really', 'nice', 'barchie', 'riverdale']",go really nice barchie riverdale,0.6,1.0
RT @WeAreInOur20s: My favs. They are the cutest. #Barchie #Riverdale https://t.co/rdheJUDkEW,False,en,0,2,2021-02-25 02:37:30,1364766440784596992,"['favs', 'cutest', 'barchie', 'riverdale']",favs cutest barchie riverdale,0.0,0.0
when we get a barchie rain kiss then what,False,en,4,0,2021-02-25 02:37:24,1364766415597809670,"['get', 'barchie', 'rain', 'kiss']",get barchie rain kiss,0.0,0.0
"One of the reasons why #barchie is superior is they're the only ship in the show that has been built up since the pilot, what makes ppl root for them is how carefully the writers tell their story. Mark my words they're the couple who will end up together in the end. #riverdale",False,en,26,3,2021-02-25 02:37:22,1364766406668124160,"['one', 'reasons', 'barchie', 'superior', 'ship', 'show', 'built', 'since', 'pilot', 'makes', 'ppl', 'root', 'carefully', 'writers', 'tell', 'story', 'mark', 'words', 'couple', 'end', 'together', 'end', 'riverdale']",one reasons barchie superior ship show built since pilot makes ppl root carefully writers tell story mark words couple end together end riverdale,0.19999999999999998,0.9666666666666667
"barchie are an inevitable endgame, just like leyton",False,en,70,8,2021-02-25 02:37:12,1364766365647835143,"['barchie', 'inevitable', 'endgame', 'like', 'leyton']",barchie inevitable endgame like leyton,0.0,1.0
Not Barchie having sex twice in one episode and Choni having sex once in 3 whole seasons....,False,en,5,0,2021-02-25 02:37:07,1364766346316308480,"['barchie', 'sex', 'twice', 'one', 'episode', 'choni', 'sex', '3', 'whole', 'seasons']",barchie sex twice one episode choni sex 3 whole seasons,0.2,0.4
"GUYS DONT FREAK OUT
Its obvious that theyre just doing with varchie what oth did with brucas
Teasing them to keep some fans happy but nothing more!
BARCHIE IS ENDGAME 
#Riverdale",False,en,0,0,2021-02-25 02:37:03,1364766327769092104,"['guys', 'dont', 'freak', 'obvious', 'theyre', 'varchie', 'oth', 'brucas', 'teasing', 'keep', 'fans', 'happy', 'nothing', 'barchie', 'endgame', 'riverdale']",guys dont freak obvious theyre varchie oth brucas teasing keep fans happy nothing barchie endgame riverdale,0.47500000000000003,0.6666666666666666
