tweets,quote_status,language,favorite_count,retweet_count,time,id,rating,processed_text,cleaned_tweets
"@geritisfanfic @snsationalmagic @stydisonvibes They would be cute, but the writers would never do that sadly. :/ I can’t help but to feel no matter who they put her with, the storyline is gonna be used to cause angst between the ships. Bughead and Choni will get back together in the end. She deserves better.",False,en,1,0,2021-02-26 19:26:19,1365382708063588352,"{'neg': 0.09, 'neu': 0.703, 'pos': 0.207, 'compound': 0.7682}","['would', 'cute', 'writers', 'would', 'never', 'sadly', 'help', 'feel', 'matter', 'put', 'storyline', 'gonna', 'used', 'cause', 'angst', 'ships', 'bughead', 'choni', 'get', 'back', 'together', 'end', 'deserves', 'better']",would cute writers would never sadly help feel matter put storyline gonna used cause angst ships bughead choni get back together end deserves better
I WOULD BE BERE FOR THAT #chabitha #teryl https://t.co/D4DBAl03Fj,True,en,0,0,2021-02-26 19:24:25,1365382227614433292,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['would', 'bere', 'chabitha', 'teryl']",would bere chabitha teryl
RT @toniblossoms: okay but cheryls taste in women &gt;&gt;&gt; https://t.co/MFU1CYQdbr,False,en,0,43,2021-02-26 19:21:49,1365381572128563205,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.1154}","['okay', 'cheryls', 'taste', 'women', 'gt', 'gt', 'gt']",okay cheryls taste women gt gt gt
"Honestly I’m happy Cheryl gets to be with/kiss another girl, since she’s come out, that’s not toni she came out and never got to experience anything with anyone else except toni she will go off explore a little and then find her way back to the love of her live 😌",False,en,6,1,2021-02-26 19:21:37,1365381522040225795,"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.8979}","['honestly', 'happy', 'cheryl', 'gets', 'kiss', 'another', 'girl', 'since', 'come', 'toni', 'came', 'never', 'got', 'experience', 'anything', 'anyone', 'else', 'except', 'toni', 'go', 'explore', 'little', 'find', 'way', 'back', 'love', 'live']",honestly happy cheryl gets kiss another girl since come toni came never got experience anything anyone else except toni go explore little find way back love live
"What about if she thinks that we think that her kisses would be with minerva, idk i'm just searching good ways to connect Choni 🤡🤡😭😭",False,en,1,0,2021-02-26 19:17:42,1365380537247035396,"{'neg': 0.047, 'neu': 0.743, 'pos': 0.209, 'compound': 0.7003}","['thinks', 'think', 'kisses', 'would', 'minerva', 'idk', 'searching', 'good', 'ways', 'connect', 'choni']",thinks think kisses would minerva idk searching good ways connect choni
I love choni and Toni with my whole ass heart but I’m happy we are going to see Cheryl with someone else https://t.co/vLI9e28HJP,False,en,1,0,2021-02-26 19:10:39,1365378764109144076,"{'neg': 0.078, 'neu': 0.657, 'pos': 0.265, 'compound': 0.7506}","['love', 'choni', 'toni', 'whole', 'ass', 'heart', 'happy', 'going', 'see', 'cheryl', 'someone', 'else']",love choni toni whole ass heart happy going see cheryl someone else
"we barely got any choni content when they were dating so I don’t think we’ll get all these big scenes/moments for cheryl and whoever she kisses. plus mads said that cheryl kisses someone, that doesn’t necessarily mean dating or even fwb, it could just be one kiss.",False,en,1,0,2021-02-26 19:10:18,1365378677886898180,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.9169}","['barely', 'got', 'choni', 'content', 'dating', 'think', 'get', 'big', 'scenes', 'moments', 'cheryl', 'whoever', 'kisses', 'plus', 'mads', 'said', 'cheryl', 'kisses', 'someone', 'necessarily', 'mean', 'dating', 'even', 'fwb', 'could', 'one', 'kiss']",barely got choni content dating think get big scenes moments cheryl whoever kisses plus mads said cheryl kisses someone necessarily mean dating even fwb could one kiss
cheryl and minerva??? see i love choni but we all know they’re gonna end up together so let’s throw some new ppl in the mix. it’s been 7 years. spice it up! https://t.co/nt7rzjl9jA,False,en,48,0,2021-02-26 19:10:07,1365378628381458436,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.5318}","['cheryl', 'minerva', 'see', 'love', 'choni', 'know', 'gonna', 'end', 'together', 'let', 'throw', 'new', 'ppl', 'mix', '7', 'years', 'spice']",cheryl minerva see love choni know gonna end together let throw new ppl mix 7 years spice
i’m honestly really looking forward to the cheryl and minerva thing because i feel like it’s just going to make choni even more of a slow burn and i love a slow burn,False,en,12,0,2021-02-26 19:09:29,1365378469169930240,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.8658}","['honestly', 'really', 'looking', 'forward', 'cheryl', 'minerva', 'thing', 'feel', 'like', 'going', 'make', 'choni', 'even', 'slow', 'burn', 'love', 'slow', 'burn']",honestly really looking forward cheryl minerva thing feel like going make choni even slow burn love slow burn
"I don’t want Choni’s reunion kiss to be out of frustration or tension or anything like 3x15 I want it to be a coming home for both of them, where they both feel secure in their future together, so I don’t mind waiting longer if I get that 🤷‍♀️",False,en,22,2,2021-02-26 19:07:46,1365378036581949444,"{'neg': 0.102, 'neu': 0.702, 'pos': 0.195, 'compound': 0.4404}","['want', 'choni', 'reunion', 'kiss', 'frustration', 'tension', 'anything', 'like', '3x15', 'want', 'coming', 'home', 'feel', 'secure', 'future', 'together', 'mind', 'waiting', 'longer', 'get']",want choni reunion kiss frustration tension anything like 3x15 want coming home feel secure future together mind waiting longer get
"choni aren’t together anymore, they’re also adults, and therefore it means they have the right to do what they want. just keep that in mind before you start saying shit about any of them",False,en,3,0,2021-02-26 19:01:31,1365376467123732481,"{'neg': 0.098, 'neu': 0.867, 'pos': 0.035, 'compound': -0.5106}","['choni', 'together', 'anymore', 'also', 'adults', 'therefore', 'means', 'right', 'want', 'keep', 'mind', 'start', 'saying', 'shit']",choni together anymore also adults therefore means right want keep mind start saying shit
@chonistan420 LMAOOO oh yes i’ve heard that before .. choni forever bc tf is that,False,en,1,0,2021-02-26 18:56:33,1365375213970591748,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4019}","['lmaooo', 'oh', 'yes', 'heard', 'choni', 'forever', 'bc', 'tf']",lmaooo oh yes heard choni forever bc tf
if I’m being honestly I don’t really mind Cheryl being with Mineral Water (if it’s her) because it could be a good thing for Cheryl not only that but I still believe in Choni and I KNOW they can’t last any longer without each other https://t.co/5zV2KP26VN,False,en,8,0,2021-02-26 18:55:47,1365375023842648066,"{'neg': 0.0, 'neu': 0.91, 'pos': 0.09, 'compound': 0.4497}","['honestly', 'really', 'mind', 'cheryl', 'mineral', 'water', 'could', 'good', 'thing', 'cheryl', 'still', 'believe', 'choni', 'know', 'last', 'longer', 'without']",honestly really mind cheryl mineral water could good thing cheryl still believe choni know last longer without
RT @caseywatchestv: i wanted to think of something smart this episode to contribute to @theafictionados but alas all i have to say is “barc…,False,en,0,1,2021-02-26 18:54:33,1365374713074126848,"{'neg': 0.108, 'neu': 0.816, 'pos': 0.076, 'compound': -0.2023}","['wanted', 'think', 'something', 'smart', 'episode', 'contribute', 'alas', 'say', 'barc']",wanted think something smart episode contribute alas say barc
"Choni's push and pull ending with a ""final"" push in 5x08!!!",False,en,0,0,2021-02-26 18:51:08,1365373851912216577,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'push', 'pull', 'ending', 'final', 'push', '5x08']",choni push pull ending final push 5x08
"WAIT A MINUTE– does this mean that we won't get a choni kiss until july,,, 🧍‍♀️",False,en,0,0,2021-02-26 18:50:31,1365373697159270402,"{'neg': 0.152, 'neu': 0.848, 'pos': 0.0, 'compound': -0.3252}","['wait', 'minute', 'mean', 'get', 'choni', 'kiss', 'july']",wait minute mean get choni kiss july
when choni fvck here it's over for y'all https://t.co/1zm8AkmemG,False,en,11,0,2021-02-26 18:49:05,1365373338441367554,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'fvck']",choni fvck
i really feel like all hell is gonna break loose between choni at this key party in 5x08,False,en,75,10,2021-02-26 18:48:55,1365373294334083077,"{'neg': 0.272, 'neu': 0.512, 'pos': 0.216, 'compound': -0.3446}","['really', 'feel', 'like', 'hell', 'gonna', 'break', 'loose', 'choni', 'key', 'party', '5x08']",really feel like hell gonna break loose choni key party 5x08
REALLY hope we get a choni scene in Tonis bedroom https://t.co/vpCVt1EN0W,True,en,1,0,2021-02-26 18:47:52,1365373031728754688,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.6028}","['really', 'hope', 'get', 'choni', 'scene', 'tonis', 'bedroom']",really hope get choni scene tonis bedroom
"RT @robynchoni: prayer circle:

                    🕯      🕯
           🕯                       🕯
                      choni     
       🕯…",False,en,0,30,2021-02-26 18:44:56,1365372291115327491,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['prayer', 'circle', 'choni']",prayer circle choni
RT @robynchoni: choni should get back together now. please and thank you,False,en,0,1,2021-02-26 18:44:17,1365372130259525632,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.5859}","['choni', 'get', 'back', 'together', 'please', 'thank']",choni get back together please thank
anyway choni sex scene in here when https://t.co/1Ceyeg9WsX,False,en,72,8,2021-02-26 18:43:51,1365372019928408064,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['anyway', 'choni', 'sex', 'scene']",anyway choni sex scene
"@mybarchie hmm, yeah, but I'm excited for the choni dance off scenes tho",False,en,2,0,2021-02-26 18:43:29,1365371928970682368,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.5719}","['hmm', 'yeah', 'excited', 'choni', 'dance', 'scenes', 'tho']",hmm yeah excited choni dance scenes tho
i am sooo ready for the choni angst https://t.co/8IwB4bGRxq,False,en,0,0,2021-02-26 18:43:17,1365371878689357825,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}","['sooo', 'ready', 'choni', 'angst']",sooo ready choni angst
@sweetchonis Exactlyyyy choni sceneees,False,en,0,0,2021-02-26 18:42:18,1365371630764048388,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['exactlyyyy', 'choni', 'sceneees']",exactlyyyy choni sceneees
choni haven't been together for 7 years 😐,False,en,42,2,2021-02-26 18:41:04,1365371319739686914,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'together', '7', 'years']",choni together 7 years
ANYWAY VANESSA AND MADELAINE ARE THE CAPTAINS OF OUR CHONI FOREVER AND WE ARE GOING TO FIGHT FOR THEM https://t.co/xuTqRw7zhG,False,en,0,0,2021-02-26 18:37:04,1365370310871162886,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.516}","['anyway', 'vanessa', 'madelaine', 'captains', 'choni', 'forever', 'going', 'fight']",anyway vanessa madelaine captains choni forever going fight
@sweetchonis New choni bed scene manifesting,False,en,4,1,2021-02-26 18:35:01,1365369797471526918,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['new', 'choni', 'bed', 'scene', 'manifesting']",new choni bed scene manifesting
and the choni angst will be 👌 chefs kiss,False,en,1,0,2021-02-26 18:35:01,1365369795512840192,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}","['choni', 'angst', 'chefs', 'kiss']",choni angst chefs kiss
I won’t forgive Riverdale if #Choni doesn’t get back together and somehow I think it’s Miss Marbel or what her name is 😭😭😭 https://t.co/jetyKodh9w,True,en,2,1,2021-02-26 18:33:15,1365369351046651908,"{'neg': 0.068, 'neu': 0.844, 'pos': 0.089, 'compound': 0.128}","['forgive', 'riverdale', 'choni', 'get', 'back', 'together', 'somehow', 'think', 'miss', 'marbel', 'name']",forgive riverdale choni get back together somehow think miss marbel name
Wouldn’t mind a Choni scene in here rather than Cheryl’s bedroom👀 https://t.co/YkqTpqpzsU,True,en,5,0,2021-02-26 18:28:42,1365368207041822723,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['mind', 'choni', 'scene', 'rather', 'cheryl', 'bedroom']",mind choni scene rather cheryl bedroom
"@blossomsvoid yea i saw that this morning and was like, woah... what?!",False,en,1,0,2021-02-26 18:25:24,1365367377404325900,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.4199}","['yea', 'saw', 'morning', 'like', 'woah']",yea saw morning like woah
@RiverdaleEPS @madelainepetsch @VanessaMorgan No No No did I mention no!!!!!Choni forever❤️❤️❤️,False,en,1,0,2021-02-26 18:25:11,1365367322505076736,"{'neg': 0.526, 'neu': 0.474, 'pos': 0.0, 'compound': -0.7762}","['mention', 'choni', 'forever']",mention choni forever
RT @chonisblossom: Could you imagine if madelaine said she’s locking lips with someone and never mentioned it’s not who we think so the ent…,False,en,0,2,2021-02-26 18:25:02,1365367284982808576,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['could', 'imagine', 'madelaine', 'said', 'locking', 'lips', 'someone', 'never', 'mentioned', 'think', 'ent']",could imagine madelaine said locking lips someone never mentioned think ent
YES WE NEED THIS FOR CHONI https://t.co/DwPI1iQv0O,True,en,1,0,2021-02-26 18:25:01,1365367279932878849,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.5319}","['yes', 'need', 'choni']",yes need choni
RT @chonibIossom: [crying over choni again] https://t.co/T6DhTcSj8A,False,en,0,2,2021-02-26 18:24:35,1365367172705497091,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['crying', 'choni']",crying choni
I NEED CHONI SCENES IN TONI’S BEDROOM 🥺,False,en,22,0,2021-02-26 18:21:17,1365366341323087879,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['need', 'choni', 'scenes', 'toni', 'bedroom']",need choni scenes toni bedroom
choni s2 and s4 https://t.co/bJZ9BZSGGi,True,en,0,0,2021-02-26 18:21:02,1365366276722458634,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 's2', 's4']",choni s2 s4
IT'S SO PRETTY????? Choni scene in this room when?? https://t.co/kfCV6OxrBj,True,en,1,0,2021-02-26 18:20:15,1365366081670496259,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['pretty', 'choni', 'scene', 'room']",pretty choni scene room
RT @antcinettetopaz: toni finally has her own room and a space that feels like hers 🥺🥺 https://t.co/6swQdoZtOk,False,en,0,14,2021-02-26 18:20:09,1365366056362135554,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}","['toni', 'finally', 'room', 'space', 'feels', 'like']",toni finally room space feels like
"@bugheadspov I think it's interesting how she says that. Like, it's just a kiss. She doesn't hint a relationship or smth. I doubt it will be a serious threat for choni. Mostly be part of a plan, or a weak moment or smth like that",False,en,2,0,2021-02-26 18:18:13,1365365567570468866,"{'neg': 0.2, 'neu': 0.593, 'pos': 0.208, 'compound': 0.1027}","['think', 'interesting', 'says', 'like', 'kiss', 'hint', 'relationship', 'smth', 'doubt', 'serious', 'threat', 'choni', 'mostly', 'part', 'plan', 'weak', 'moment', 'smth', 'like']",think interesting says like kiss hint relationship smth doubt serious threat choni mostly part plan weak moment smth like
"@MBlossom34 Nooooo If I don't see them together
I'm officially stopping the show. 😭#choni",False,en,2,0,2021-02-26 18:16:59,1365365259071082499,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.1531}","['nooooo', 'see', 'together', 'officially', 'stopping', 'show', 'choni']",nooooo see together officially stopping show choni
i miss choni,False,en,0,0,2021-02-26 18:16:35,1365365156432216069,"{'neg': 0.615, 'neu': 0.385, 'pos': 0.0, 'compound': -0.1531}","['miss', 'choni']",miss choni
"@robynchoni remember, Madeleine said this and she knows ALL of the choni shippers want them to be together again. so it probably is what it seems",False,en,4,0,2021-02-26 18:16:16,1365365077545807885,"{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.0772}","['remember', 'madeleine', 'said', 'knows', 'choni', 'shippers', 'want', 'together', 'probably', 'seems']",remember madeleine said knows choni shippers want together probably seems
Someone else instigates the kiss and toni oversees and when she sees she leaves straight away hurt. BUT she doesn't see cheryl pull away out of the kiss causing CHONI tension and angst as well as the audience knowing somthing both the characters don't.,False,en,0,0,2021-02-26 18:14:57,1365364746535452681,"{'neg': 0.097, 'neu': 0.719, 'pos': 0.184, 'compound': 0.5499}","['someone', 'else', 'instigates', 'kiss', 'toni', 'oversees', 'sees', 'leaves', 'straight', 'away', 'hurt', 'see', 'cheryl', 'pull', 'away', 'kiss', 'causing', 'choni', 'tension', 'angst', 'well', 'audience', 'knowing', 'somthing', 'characters']",someone else instigates kiss toni oversees sees leaves straight away hurt see cheryl pull away kiss causing choni tension angst well audience knowing somthing characters
i think some of yall are WAY too mad about Cheryl kissing someone else.,False,en,3,0,2021-02-26 18:14:39,1365364669704249347,"{'neg': 0.179, 'neu': 0.615, 'pos': 0.207, 'compound': 0.128}","['think', 'yall', 'way', 'mad', 'cheryl', 'kissing', 'someone', 'else']",think yall way mad cheryl kissing someone else
RT @SurvivedShows: Roberto Aguirre-Sacasa teases the upcoming developments for Toni and Cheryl after the time jump! #Riverdale #RiverdaleSe…,False,en,0,1,2021-02-26 18:13:06,1365364278992199686,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.3595}","['roberto', 'aguirre', 'sacasa', 'teases', 'upcoming', 'developments', 'toni', 'cheryl', 'time', 'jump', 'riverdale', 'riverdalese']",roberto aguirre sacasa teases upcoming developments toni cheryl time jump riverdale riverdalese
about to do a choni x enchanted thread because i'm having a breakdown i Can't believe This.,False,en,4,0,2021-02-26 18:12:55,1365364233144315909,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.3818}","['choni', 'x', 'enchanted', 'thread', 'breakdown', 'believe']",choni x enchanted thread breakdown believe
@nayastopaz i mean she’s hot but NO CHONI ENDGAME,False,en,0,0,2021-02-26 18:12:32,1365364139435167745,"{'neg': 0.358, 'neu': 0.642, 'pos': 0.0, 'compound': -0.5993}","['mean', 'hot', 'choni', 'endgame']",mean hot choni endgame
Having a Choni breakdown https://t.co/dKsFCNa0G4,False,en,2,0,2021-02-26 18:12:27,1365364115875782666,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'breakdown']",choni breakdown
I have two thoughts on how it can happen as choni is meant to be all about tension and angst.,False,en,0,0,2021-02-26 18:12:19,1365364084607225861,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.3182}","['two', 'thoughts', 'happen', 'choni', 'meant', 'tension', 'angst']",two thoughts happen choni meant tension angst
"choni love confession like this when
 https://t.co/bhIFW60RPe",False,en,94,15,2021-02-26 18:12:09,1365364040537501698,"{'neg': 0.0, 'neu': 0.427, 'pos': 0.573, 'compound': 0.7717}","['choni', 'love', 'confession', 'like']",choni love confession like
@snsationalmagic no. Choni rain kiss 😾,False,en,1,0,2021-02-26 18:11:05,1365363772609724417,"{'neg': 0.275, 'neu': 0.375, 'pos': 0.35, 'compound': 0.1531}","['choni', 'rain', 'kiss']",choni rain kiss
CHONI RAINKISS ONLY https://t.co/I89lQsQEAL https://t.co/CoReYFLW7M,True,en,11,0,2021-02-26 18:10:17,1365363572017086468,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'rainkiss']",choni rainkiss
i love barchie but i better be getting a lot more choni already it’s not fair that the one sapphic ship hasn’t gotten anything for a long ass time i’m so tired of this,False,en,0,0,2021-02-26 18:09:16,1365363315271213057,"{'neg': 0.281, 'neu': 0.571, 'pos': 0.147, 'compound': -0.7817}","['love', 'barchie', 'better', 'getting', 'lot', 'choni', 'already', 'fair', 'one', 'sapphic', 'ship', 'gotten', 'anything', 'long', 'ass', 'time', 'tired']",love barchie better getting lot choni already fair one sapphic ship gotten anything long ass time tired
and then it would bring more to choni angst and it just would be so flavorful wow i just want sapphics already,False,en,0,0,2021-02-26 18:08:21,1365363083955359746,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.6573}","['would', 'bring', 'choni', 'angst', 'would', 'flavorful', 'wow', 'want', 'sapphics', 'already']",would bring choni angst would flavorful wow want sapphics already
i love choni more than ANYTHING but i’d totally be here for like a chabitha one night stand like wow it would be amazing,False,en,0,0,2021-02-26 18:07:37,1365362902769754113,"{'neg': 0.0, 'neu': 0.466, 'pos': 0.534, 'compound': 0.9661}","['love', 'choni', 'anything', 'totally', 'like', 'chabitha', 'one', 'night', 'stand', 'like', 'wow', 'would', 'amazing']",love choni anything totally like chabitha one night stand like wow would amazing
@chonirubies I NEED MY CHONI RAINKISS https://t.co/Ce1oVcky1Q,False,en,1,0,2021-02-26 18:06:23,1365362589744713732,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['need', 'choni', 'rainkiss']",need choni rainkiss
"@tonistopazz It's March 10th but I think for different timezones yeah, March 11",False,en,0,0,2021-02-26 18:05:52,1365362460853751810,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}","['march', '10th', 'think', 'different', 'timezones', 'yeah', 'march', '11']",march 10th think different timezones yeah march 11
@bettycvpers I JUST WANT A CHONI KISS https://t.co/nMDa5vgLaK,False,en,1,0,2021-02-26 18:05:19,1365362320277262336,"{'neg': 0.0, 'neu': 0.418, 'pos': 0.582, 'compound': 0.6774}","['want', 'choni', 'kiss']",want choni kiss
@adoreschoni Oh ffs... I was just about to say I was emotionally fine with everything choni going on... and now this pops up in my time line... back to tears I go,False,en,1,0,2021-02-26 18:05:00,1365362243802652675,"{'neg': 0.062, 'neu': 0.879, 'pos': 0.059, 'compound': -0.0258}","['oh', 'ffs', 'say', 'emotionally', 'fine', 'everything', 'choni', 'going', 'pops', 'time', 'line', 'back', 'tears', 'go']",oh ffs say emotionally fine everything choni going pops time line back tears go
"Idc what anyone says, choni is endgame. Bye",False,en,1,0,2021-02-26 18:03:11,1365361787416248327,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['idc', 'anyone', 'says', 'choni', 'endgame', 'bye']",idc anyone says choni endgame bye
@adoreschoni and it better be a 0.1 second peck like the choni ones.,False,en,1,0,2021-02-26 18:02:58,1365361731371995141,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.6597}","['better', '0', '1', 'second', 'peck', 'like', 'choni', 'ones']",better 0 1 second peck like choni ones
i wouldn’t mind this actually... pretty sure tabitha would be cheryl’s type BUT choni forever 😭 https://t.co/VGyIebYHXx,True,en,4,0,2021-02-26 18:02:02,1365361494637105157,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.4118}","['mind', 'actually', 'pretty', 'sure', 'tabitha', 'would', 'cheryl', 'type', 'choni', 'forever']",mind actually pretty sure tabitha would cheryl type choni forever
@chxrylpetsch Ikr 😭 the fact toni is like most definitely gonna see it too but choni is end game and if they don't get back together in season 5 writers will have a war on their handss,False,en,3,0,2021-02-26 18:00:20,1365361067166232577,"{'neg': 0.133, 'neu': 0.773, 'pos': 0.093, 'compound': -0.5579}","['ikr', 'fact', 'toni', 'like', 'definitely', 'gonna', 'see', 'choni', 'end', 'game', 'get', 'back', 'together', 'season', '5', 'writers', 'war', 'handss']",ikr fact toni like definitely gonna see choni end game get back together season 5 writers war handss
OKAY SO BASICALLY i had just finished watching 5x08 but i can’t rlly remember much from that ep except CHONI SCENES WHICH WERE REALLY CUTE and then the 5x09 promo came on AND IT WAS OF VERONICA CLOSING THE PEMBROOKE DOOR AND THEN IT FLASHED TO HER AND ARCHIE MAKING OUT+ https://t.co/Galey4FxKP,True,en,5,0,2021-02-26 17:59:22,1365360825469435906,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.8575}","['okay', 'basically', 'finished', 'watching', '5x08', 'rlly', 'remember', 'much', 'ep', 'except', 'choni', 'scenes', 'really', 'cute', '5x09', 'promo', 'came', 'veronica', 'closing', 'pembrooke', 'door', 'flashed', 'archie', 'making']",okay basically finished watching 5x08 rlly remember much ep except choni scenes really cute 5x09 promo came veronica closing pembrooke door flashed archie making
@choniswitches2 EXACTLY CAUSE ITS ALL ABOUT TENSIK AND ANGST FOR CHONI. LIKEE my bets is either cheryl kisses a stranger for payback for somthing toni does to her 🤷🏼‍♀️ orrr someone goes to kiss cheryl toni sees it cheryl will pull away out of the kiss but tonindoesnt see her pull away etc.,False,en,13,0,2021-02-26 17:58:55,1365360710901981185,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.6059}","['exactly', 'cause', 'tensik', 'angst', 'choni', 'likee', 'bets', 'either', 'cheryl', 'kisses', 'stranger', 'payback', 'somthing', 'toni', 'orrr', 'someone', 'goes', 'kiss', 'cheryl', 'toni', 'sees', 'cheryl', 'pull', 'away', 'kiss', 'tonindoesnt', 'see', 'pull', 'away', 'etc']",exactly cause tensik angst choni likee bets either cheryl kisses stranger payback somthing toni orrr someone goes kiss cheryl toni sees cheryl pull away kiss tonindoesnt see pull away etc
Are you talking about the tension from choni? — Yesssss. They’ve been building tension and now Cheryl is gonna kiss someone else  https://t.co/r8cFkmE03a,False,en,1,0,2021-02-26 17:58:48,1365360681877463046,"{'neg': 0.174, 'neu': 0.72, 'pos': 0.106, 'compound': -0.2023}","['talking', 'tension', 'choni', 'yesssss', 'building', 'tension', 'cheryl', 'gonna', 'kiss', 'someone', 'else']",talking tension choni yesssss building tension cheryl gonna kiss someone else
I think it’s time for me to change my username back to a choni one,False,en,1,0,2021-02-26 17:58:32,1365360616366514177,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['think', 'time', 'change', 'username', 'back', 'choni', 'one']",think time change username back choni one
RT @tonistopazz: choni recreate this challenge https://t.co/BLUDUTbkaJ,False,en,0,1,2021-02-26 17:57:56,1365360464226582535,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.0964}","['choni', 'recreate', 'challenge']",choni recreate challenge
i don’t even know who this is but it is very beautiful... choni when? https://t.co/0NcnXAR6n4,False,en,141,17,2021-02-26 17:56:55,1365360210018205697,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['even', 'know', 'beautiful', 'choni']",even know beautiful choni
"so in 5x07 the synopsis said there’s gonna be tension between choni, so maybe cheryl pushes toni away as much as possible and basically throws herself onto minerva but then in 5x08 cheryl realised that she really fucked up and goes to talk to toni about everything 1/2",False,en,27,0,2021-02-26 17:56:17,1365360048449413123,"{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.8477}","['5x07', 'synopsis', 'said', 'gonna', 'tension', 'choni', 'maybe', 'cheryl', 'pushes', 'toni', 'away', 'much', 'possible', 'basically', 'throws', 'onto', 'minerva', '5x08', 'cheryl', 'realised', 'really', 'fucked', 'goes', 'talk', 'toni', 'everything', '1', '2']",5x07 synopsis said gonna tension choni maybe cheryl pushes toni away much possible basically throws onto minerva 5x08 cheryl realised really fucked goes talk toni everything 1 2
@robynchoni minerva seems like a flirtatious person so thats why i could see her trying to seduce cheryl,False,en,1,0,2021-02-26 17:55:58,1365359968946421765,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.4588}","['minerva', 'seems', 'like', 'flirtatious', 'person', 'thats', 'could', 'see', 'trying', 'seduce', 'cheryl']",minerva seems like flirtatious person thats could see trying seduce cheryl
