tweets,quote_status,language,favorite_count,retweet_count,time,id,rating
"I don't care when I'm with my baby, yeah
All the bad things disappear
And you're making me feel like maybe I am somebody
I can deal with the bad nights
When I'm with my baby

#Bughead #bugheadendgame https://t.co/6Q7mzKyfO9",False,en,2,0,2021-03-02 08:47:05,1366671388195639299,"{'neg': 0.249, 'neu': 0.649, 'pos': 0.102, 'compound': -0.78}"
Today friends my favorite couple gave their first kiss and I have been happy (until chapter 4.17 of there until now they only cry) #Bughead #Riverdale https://t.co/CHTUEdLxsS,False,en,3,1,2021-03-02 08:43:57,1366670599473541123,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.9118}"
RT @oryoucouldstay: @recallvote this might be a bad explanation but lilis friend taylor foster was shitting on bughead and coles acting &amp; t…,False,en,0,1,2021-03-02 08:38:05,1366669122788945920,"{'neg': 0.203, 'neu': 0.65, 'pos': 0.147, 'compound': -0.1655}"
"It's you
It's always you
If I'm ever gonna fall in love
I know it's gon' be you
It's you
It's always you
Met a lot of people
But nobody feels like you

#bughead #bugheadendgame https://t.co/ai7EAvdMeU",False,en,3,1,2021-03-02 08:34:18,1366668170635993088,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.7717}"
"I see those tears in your eyes
I feel so helpless inside
Oh love, there's no need to hide
Just let me love you when your heart is tired
#Bughead #bugheadendgame https://t.co/GuR3xaN1nI",False,en,4,1,2021-03-02 08:29:26,1366666947455299587,"{'neg': 0.286, 'neu': 0.523, 'pos': 0.191, 'compound': -0.2883}"
ITS BUGHEAD DAY https://t.co/7NlN8Hu1rE,False,en,3,0,2021-03-02 08:28:50,1366666798150615044,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
bughead nation rise !!!!! https://t.co/G8kNvOSB22,False,en,0,0,2021-03-02 08:26:03,1366666095680249856,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@JewelzForever @CW_Riverdale YES! Thankyou! I’ve been saying the same. Archie &amp; Betty feel weird together now. Its like they’re cheapening how great Bughead&amp;Varchie was. Archie&amp;Betty arent it,False,en,1,0,2021-03-02 08:24:30,1366665706259976195,"{'neg': 0.048, 'neu': 0.651, 'pos': 0.301, 'compound': 0.8725}"
"Romeo, save me, they're tryna tell me how to feel
This love is difficult, but it's real
Don't be afraid, we'll make it out of this mess
It's a love story, baby, just say, ""Yes""
#Bughead #bugheadendgame https://t.co/5uNKkp08zR",False,en,4,1,2021-03-02 08:22:37,1366665233717227521,"{'neg': 0.116, 'neu': 0.666, 'pos': 0.218, 'compound': 0.7129}"
RT @ciaralftv: ending the night with calum crying to ghost of you okay thats all . https://t.co/NFLqFhdnYY,False,en,0,39,2021-03-02 08:21:51,1366665039785041921,"{'neg': 0.266, 'neu': 0.64, 'pos': 0.094, 'compound': -0.5423}"
"lyssy if you see this , are you a bughead shipper? que que 🤔",False,en,1,0,2021-03-02 08:20:01,1366664579829272578,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
why is everyone saying it’s bughead day,False,en,0,0,2021-03-02 08:18:28,1366664187452268545,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Romeo, take me somewhere we can be alone
I'll be waiting, all there's left to do is run
You'll be the prince and I'll be the princess
It's a love story, baby, just say, ""Yes""
#Bughead #bugheadendgame https://t.co/dYJyCBZ5kJ",False,en,16,2,2021-03-02 08:17:22,1366663912641470470,"{'neg': 0.049, 'neu': 0.85, 'pos': 0.102, 'compound': 0.4939}"
"RT @deIenasx: I guess it’s just me but I’m just gonna come out and say it, it doesn’t sound like a win for bughead nation to me 🧍🏼‍♀️All I’…",False,en,0,1,2021-03-02 08:16:31,1366663698572435459,"{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.8573}"
"LYSSY ! BESTIE! if you see this , answer this question ARE YOU A BUGHEAD SHIPPER? i need to know lyssy. https://t.co/wapGF6x7BR",False,en,1,0,2021-03-02 08:16:29,1366663688506142720,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
happy bughead day btw!,False,en,0,0,2021-03-02 08:15:32,1366663449464299523,"{'neg': 0.0, 'neu': 0.429, 'pos': 0.571, 'compound': 0.6114}"
ITS BUGHEAD DAY,False,en,12,0,2021-03-02 08:14:13,1366663120421322754,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @Bugheadsbeanie: This isn’t the end, it’s only just the beginning. 🥰💗 #bughead #bugheadendgame https://t.co/NNzEEwgsR4",False,en,0,2,2021-03-02 08:14:02,1366663071909863427,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
