tweets,quote_status,language,favorite_count,retweet_count,time,id,rating
"if there is a key party i’m calling it that bughead and varchie get paired up, idk what will happen after that but i feel like the writers will throw that in there",False,en,17,0,2021-02-26 22:24:36,1365427574600572930,"{'neg': 0.035, 'neu': 0.816, 'pos': 0.149, 'compound': 0.5994}"
"I honestly can't see Betty and Archie much beyond two adults, friends (with benefits) enjoying life. They had 7 years to meet and declare themselves. Now they’re just distracting from the problems. They didn't even stop to talk about feelings. #Varchie #Riverdale",False,en,0,0,2021-02-26 22:19:16,1365426230129012745,"{'neg': 0.097, 'neu': 0.676, 'pos': 0.226, 'compound': 0.7571}"
"1/ ""During our chat, Chrissy could neither confirm nor deny a bughead or varchie reunion, but she did share that now that the characters are in their mid20s, the writers can play with the ""nothingness of relationships"". As Archie said ""he and Betty can just be friends-
#riverdale",False,en,8,1,2021-02-26 22:19:02,1365426172922896384,"{'neg': 0.025, 'neu': 0.79, 'pos': 0.185, 'compound': 0.8647}"
@VarchiePolls Seriously no varchieeeee,False,en,0,0,2021-02-26 22:08:15,1365423459266871298,"{'neg': 0.661, 'neu': 0.339, 'pos': 0.0, 'compound': -0.4404}"
@VarchiePolls Exactly. They will not spoil this in the press release,False,en,0,0,2021-02-26 22:06:29,1365423011977957380,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"@VarchiePolls Plus the title ""The queen of chaos strikes again""",False,en,1,0,2021-02-26 22:06:11,1365422937055051776,"{'neg': 0.437, 'neu': 0.563, 'pos': 0.0, 'compound': -0.7351}"
@VarchiePolls Don't worry. The can't spoil too much but we know that we get VA moments,False,en,2,0,2021-02-26 22:05:19,1365422719999827981,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.1786}"
@emmasben @Twirl4meK The only obstacle is Jughead. #Barchie is way more popular than #Varchie - it’s just that Cole Sprouse is so damn popular lol,False,en,1,0,2021-02-26 21:52:14,1365419427064385538,"{'neg': 0.175, 'neu': 0.555, 'pos': 0.27, 'compound': 0.5037}"
"""If only for...one last time. Is that crazy"" https://t.co/vRc3qsCR4Y",False,en,2,0,2021-02-26 21:51:44,1365419303747657734,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}"
You don’t have a scene like Varchie had in 5x03 and then never get back together. It just isn’t feasible.,False,en,11,0,2021-02-26 21:46:09,1365417896311197697,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}"
@bestgirlcami lola stop i’m not doing this varchie shit 😭,False,en,0,0,2021-02-26 21:42:49,1365417057748099073,"{'neg': 0.453, 'neu': 0.547, 'pos': 0.0, 'compound': -0.7003}"
"COME BACK TO ME, VARCHIE. YOUR STORY ISNT OVER YET. https://t.co/LRyowgNrnJ",False,en,17,4,2021-02-26 21:42:45,1365417040903831554,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Me Easter egg hunting for Varchie like: https://t.co/h6ji66qxLD,True,en,3,0,2021-02-26 21:26:09,1365412865683959812,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}"
@SuperheroTVcom Team #Varchie https://t.co/GMSZhcNQew,False,en,1,0,2021-02-26 21:16:05,1365410330973769733,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @bugheadaIe: for my varchie besties https://t.co/bFFZOcAQC4,False,en,0,30,2021-02-26 21:07:12,1365408093136420866,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
