tweets,quote_status,language,favorite_count,retweet_count,time,id,cleaned_tweets,neg,neu,pos
"@chonibIossom @Barchiedaily gurl if it is close to:archie,jughead,reggie or sweat pea
IMMA LEAVE THE SHOW
CHONI FOREVER",False,en,1,0,2021-02-26 21:16:56,1365410543767613443,"  gurl if it is close to:archie,jughead,reggie or sweat pea
imma leave the show
choni forever",0.0,0.0,1.0
"RT @sunlightchoni: choni angst , choni pining , choni endgame &gt;&gt; all i know is chonis we won https://t.co/izdXaBb4GV",False,en,0,1,2021-02-26 21:09:44,1365408732943966209,"rt : choni angst , choni pining , choni endgame &gt;&gt; all i know is chonis we won ",0.058823529411764705,0.0,0.9411764705882353
"@WriterRAS whait what?? Come on NOOOOO, WE LOVE #choni 😭💜 https://t.co/ZTGYJTAjsl",True,en,0,0,2021-02-26 21:05:16,1365407608149053441," whait what?? come on nooooo, we love choni :loudly crying face::purple heart: ",0.1111111111111111,0.0,0.8888888888888888
RT @justagirlcharis: I won’t forgive Riverdale if #Choni doesn’t get back together and somehow I think it’s Miss Marbel or what her name is…,True,en,0,1,2021-02-26 21:04:32,1365407425134817284,rt : i won’t forgive riverdale if choni doesn’t get back together and somehow i think it’s miss marbel or what her name is…,0.0,0.0,1.0
RT @superiorchoni: Ok but what if Cheryl and Minerva kiss but Cheryl pulls away and tells Minerva that she’s still in love with Toni and Mi…,False,en,0,3,2021-02-26 21:03:39,1365407200227819520,rt : ok but what if cheryl and minerva kiss but cheryl pulls away and tells minerva that she’s still in love with toni and mi…,0.04,0.0,0.96
time to rewatch s5 choni scenes so far,False,en,4,0,2021-02-26 20:54:42,1365404950646444032,time to rewatch s5 choni scenes so far,0.0,0.0,1.0
HOLY HELL CHONI X MONEY MACHINE MY RIGHTS https://t.co/KHlMwAHKWz,False,en,7,2,2021-02-26 20:53:46,1365404714796466176,holy hell choni x money machine my rights ,0.0,0.0,1.0
CHONI ANGST IM HERE FOR IT,False,en,1,0,2021-02-26 20:53:34,1365404665492303876,choni angst im here for it,0.0,0.0,1.0
@marvelousbuckyy THE PLOT IS HORRIBLE BUT ITS ONLY 40 MINS OF MY DAY YK?? AND LIKE CHONI 🥺,False,en,0,0,2021-02-26 20:51:39,1365404179980836864, the plot is horrible but its only 40 mins of my day yk?? and like choni :pleading face:,0.0625,0.0,0.9375
let’s not act like bhs now at least choni is sure to be endgame,False,en,3,0,2021-02-26 20:47:39,1365403173322686465,let’s not act like bhs now at least choni is sure to be endgame,0.14285714285714285,0.0,0.8571428571428571
Not again,False,en,0,0,2021-02-26 20:46:09,1365402795789099009,not again,0.0,0.0,1.0
adult choni are so hot i cant deal  https://t.co/rKgnXhiFqp,False,en,45,4,2021-02-26 20:45:53,1365402731591172096,adult choni are so hot i cant deal  ,0.125,0.0,0.875
RT @bugheadblossom: @CW_Riverdale OK NOW GIVE US BUGHEAD AND CHONI,False,en,0,6,2021-02-26 20:35:05,1365400011651997697,rt :  riverdale ok now give us bughead and choni,0.0,0.0,1.0
i just think that adult choni &gt;&gt; https://t.co/n1WM9kNAcK,False,en,15,0,2021-02-26 20:34:27,1365399853707190283,i just think that adult choni &gt;&gt; ,0.0,0.0,1.0
@dopeexbri Choni cuz I’m actually being fed content,False,en,0,0,2021-02-26 20:32:54,1365399461091041283, choni cuz i’m actually being fed content,0.0,0.0,1.0
choni - money machine https://t.co/h4OHza0rPg,False,en,53,8,2021-02-26 20:31:45,1365399172355088387,choni - money machine ,0.0,0.0,1.0
"RT @momentsofchoni: “You know it’s funny, I like that song driver’s license but I don’t even have one.”
“Haha yeah- Wait, Toni you don’t ha…",False,en,0,11,2021-02-26 20:31:31,1365399114452770822,"rt : “you know it’s funny, i like that song driver’s license but i don’t even have one.”
“haha yeah- wait, toni you don’t ha…",0.041666666666666664,0.0,0.9583333333333334
"@choniswitches2 @VanessaMorgan @madelainepetsch Man I would love for a scene like this with Choni, I’d die. 😍😍😍",False,en,2,0,2021-02-26 20:31:28,1365399100208930816,"   man i would love for a scene like this with choni, i’d die. :smiling face with heart-eyes::smiling face with heart-eyes::smiling face with heart-eyes:",0.10526315789473684,0.0,0.8947368421052632
@dopeexbri umm why did u put camren and choni?!? i refuse to chose 💔,False,en,0,0,2021-02-26 20:29:05,1365398502839226368, umm why did u put camren and choni?!? i refuse to chose :broken heart:,0.0,0.0,1.0
Hotter than this? 🥱 #choni https://t.co/r8tziQwRXV https://t.co/WHONVTG8xa,True,en,1,0,2021-02-26 20:21:40,1365396636869005321,hotter than this? :yawning face: choni  ,0.25,0.0,0.75
I will never forgive the writers for this https://t.co/NXT2Y9Uc44,False,en,1,0,2021-02-26 20:16:38,1365395369014665218,i will never forgive the writers for this ,0.0,0.0,1.0
"@madeIainesz such a classic angsty trope. we could even not hear or read what she said in 508, just know she left something. but we hear/read what she said when cheryl does in 510, so we get choni content in the midseason too, on top of getting rid of minerva",False,en,0,0,2021-02-26 20:16:07,1365395241247850502," such a classic angsty trope. we could even not hear or read what she said in 508, just know she left something. but we hear/read what she said when cheryl does in 510, so we get choni content in the midseason too, on top of getting rid of minerva",0.0,0.0,1.0
when hizzie pull choni u will see,False,en,16,0,2021-02-26 20:14:17,1365394777039130629,when hizzie pull choni u will see,0.0,0.0,1.0
"RT @chonigif: ""I challenge you to a dance off.""
[5x07] #riverdale #choni @VanessaMorgan @madelainepetsch https://t.co/Cpz4nEN46o",False,en,0,50,2021-02-26 20:11:57,1365394189240987650,"rt : ""i challenge you to a dance off.""
[5x07] riverdale choni   ",0.0,0.0,1.0
something significant must happen for choni in 5x08 if their push and pull ends???? i have hope,False,en,24,0,2021-02-26 20:10:07,1365393730451210244,something significant must happen for choni in 5x08 if their push and pull ends???? i have hope,0.0,0.0,1.0
RT @sweetchonis: when I finally finish that teen choni lockeroom smut oneshot to help get us through no episode next week 😌,False,en,0,1,2021-02-26 20:08:46,1365393388212740099,rt : when i finally finish that teen choni lockeroom smut oneshot to help get us through no episode next week :relieved face:,0.05,0.0,0.95
when I finally finish that teen choni lockeroom smut oneshot to help get us through no episode next week 😌,False,en,20,1,2021-02-26 20:07:47,1365393141445103627,when i finally finish that teen choni lockeroom smut oneshot to help get us through no episode next week :relieved face:,0.05263157894736842,0.0,0.9473684210526315
i cannot stop thinking about this scene! 😩 Toni knows exactly what she is doing lol Cheryl Blossom is back to full Cheryl Bombshell mode 👄🔥💖💋🥵 #Riverdale #Choni #ToniTopaz #CherylBlossom #RiverdaleSeason5 https://t.co/tfBjaYRUjU,False,en,6,0,2021-02-26 20:06:22,1365392783700295687,i cannot stop thinking about this scene! :weary face: toni knows exactly what she is doing lol cheryl blossom is back to full cheryl bombshell mode :mouth::fire::sparkling heart::kiss mark::hot face: riverdale choni tonitopaz cherylblossom riverdaleseason5 ,0.0,0.0,1.0
Woke up missing you a little extra today but I hope you are happy in heaven mami choni😭❤️,False,en,0,0,2021-02-26 20:03:28,1365392053878816775,woke up missing you a little extra today but i hope you are happy in heaven mami choni:loudly crying face::red heart:,0.05555555555555555,0.0,0.9444444444444444
"dream scenario is still choni get interrupted during an important talk in 508 and agree to meet somewhere later to finish, but toni doesn’t show up because she gets snatched and cheryl thinks she stood her up and minvera kisses her while she’s mad/upset about that.",False,en,19,2,2021-02-26 20:00:37,1365391337567244295,"dream scenario is still choni get interrupted during an important talk in 508 and agree to meet somewhere later to finish, but toni doesn’t show up because she gets snatched and cheryl thinks she stood her up and minvera kisses her while she’s mad/upset about that.",0.0,0.0,1.0
"when choni eventually kiss, it better be worth the wait 🤩",False,en,20,0,2021-02-26 19:54:18,1365389748261580813,"when choni eventually kiss, it better be worth the wait :star-struck:",0.0,0.0,1.0
RT @josieschoni: thread of hosie/choni parallels because they are cute girlfriends https://t.co/hQIhG061wo,False,en,0,3,2021-02-26 19:51:52,1365389134911705088,rt : thread of hosie/choni parallels because they are cute girlfriends ,0.0,0.0,1.0
RT @sweetchonis: I don’t want Choni’s reunion kiss to be out of frustration or tension or anything like 3x15 I want it to be a coming home…,False,en,0,2,2021-02-26 19:47:00,1365387912326619138,rt : i don’t want choni’s reunion kiss to be out of frustration or tension or anything like 3x15 i want it to be a coming home…,0.038461538461538464,0.0,0.9615384615384616
@UpToTASK I’m pretty sure you could if they gave you chance.,False,en,0,0,2021-02-26 19:46:59,1365387907649986563, i’m pretty sure you could if they gave you chance.,0.0,0.0,1.0
SHE IS LITERWLLY SO COOL@CHONI SCENE IN HERE WHEN https://t.co/eKvJKd8JA2,False,en,0,0,2021-02-26 19:43:56,1365387138704039939,she is literwlly so cool scene in here when ,0.0,0.0,1.0
@Choni_babes @VanessaMorgan THANK YOU !!,False,en,1,0,2021-02-26 19:41:09,1365386439190597633, babes  thank you !!,0.0,0.0,1.0
@livetweetdisbih @VanessaMorgan GORGEOUS!!❤️‼️,False,en,1,0,2021-02-26 19:40:49,1365386353664475136,  gorgeous!!:red heart::double exclamation mark:,0.0,0.0,1.0
"“I could be good with you”
“I wanna be with you”
“I'll stay if I'm what you choose”
“You’re the one I choose” 

CHONI. IS. ENDGAME. https://t.co/n2zSzrnPPX",False,en,0,0,2021-02-26 19:40:41,1365386321343221769,"“i could be good with you”
“i wanna be with you”
“i'll stay if i'm what you choose”
“you’re the one i choose” 

choni. is. endgame. ",0.07692307692307693,0.0,0.9230769230769231
@a_wculver And may I add #choni my power couples #barchoni https://t.co/CC1IPGcb1c,False,en,4,0,2021-02-26 19:40:14,1365386206784204803, wculver and may i add choni my power couples barchoni ,0.0,0.0,1.0
just realised cheryl blossom and wanda maximoff are both gingers who have dead twin brothers and syd said “choni wandavision au” and i think my third eye has been opened. https://t.co/lks446Vrm7,False,en,13,0,2021-02-26 19:37:00,1365385396490674178,just realised cheryl blossom and wanda maximoff are both gingers who have dead twin brothers and syd said “choni wandavision au” and i think my third eye has been opened. ,0.0,0.0,1.0
"Choni, Bughead, and Varchie are so relaxing and calming to see",False,en,12,0,2021-02-26 19:35:14,1365384948723703810,"choni, bughead, and varchie are so relaxing and calming to see",0.0,0.0,1.0
every mitski and taylor swift song being a choni anthem now 💆🏻‍♀️,False,en,2,0,2021-02-26 19:32:07,1365384167408750592,every mitski and taylor swift song being a choni anthem now :woman getting massage light skin tone:,0.0,0.06666666666666667,0.9333333333333333
@orangehairchae 😭😭😭 choni very cute i hope they get back together,False,en,1,0,2021-02-26 19:31:44,1365384068058202112, :loudly crying face::loudly crying face::loudly crying face: choni very cute i hope they get back together,0.0,0.0,1.0
Guys wait we thought since they graduated no Choni locker room kiss but it could still happen,False,en,31,2,2021-02-26 19:31:26,1365383993269575690,guys wait we thought since they graduated no choni locker room kiss but it could still happen,0.0,0.0,1.0
"RT @chonistyles: CHONI HAVING ANOTHER STAND OFF BUT THIS TIME THEY ARE IN LOVEEEEE
#riverdale https://t.co/SepqC6WFDh",False,en,0,147,2021-02-26 19:30:19,1365383714117586948,"rt : choni having another stand off but this time they are in loveeeee
riverdale ",0.07142857142857142,0.0,0.9285714285714286
@orangehairchae no clue i haven’t watched since s1😭 i only watched choni scenes on yt but from what ik they broke up,False,en,0,0,2021-02-26 19:29:05,1365383403235860483, no clue i haven’t watched since s1:loudly crying face: i only watched choni scenes on yt but from what ik they broke up,0.0,0.0,1.0
RT @robynchoni: WAIT MADS SAID THIS??? I THOUGHT YOU WERE SUPPOSED TO BE THE CAPTAIN ON THE CHONI SHIP MAAM,False,en,0,2,2021-02-26 19:26:44,1365382810211598337,rt : wait mads said this??? i thought you were supposed to be the captain on the choni ship maam,0.0,0.0,1.0
"@geritisfanfic @snsationalmagic @stydisonvibes They would be cute, but the writers would never do that sadly. :/ I can’t help but to feel no matter who they put her with, the storyline is gonna be used to cause angst between the ships. Bughead and Choni will get back together in the end. She deserves better.",False,en,1,0,2021-02-26 19:26:19,1365382708063588352,"   they would be cute, but the writers would never do that sadly. :/ i can’t help but to feel no matter who they put her with, the storyline is gonna be used to cause angst between the ships. bughead and choni will get back together in the end. she deserves better.",0.0,0.0,1.0
I WOULD BE BERE FOR THAT #chabitha #teryl https://t.co/D4DBAl03Fj,True,en,0,0,2021-02-26 19:24:25,1365382227614433292,i would be bere for that chabitha teryl ,0.0,0.0,1.0
RT @toniblossoms: okay but cheryls taste in women &gt;&gt;&gt; https://t.co/MFU1CYQdbr,False,en,0,43,2021-02-26 19:21:49,1365381572128563205,rt : okay but cheryls taste in women &gt;&gt;&gt; ,0.0,0.0,1.0
"Honestly I’m happy Cheryl gets to be with/kiss another girl, since she’s come out, that’s not toni she came out and never got to experience anything with anyone else except toni she will go off explore a little and then find her way back to the love of her live 😌",False,en,6,1,2021-02-26 19:21:37,1365381522040225795,"honestly i’m happy cheryl gets to be with/kiss another girl, since she’s come out, that’s not toni she came out and never got to experience anything with anyone else except toni she will go off explore a little and then find her way back to the love of her live :relieved face:",0.04,0.0,0.96
"What about if she thinks that we think that her kisses would be with minerva, idk i'm just searching good ways to connect Choni 🤡🤡😭😭",False,en,1,0,2021-02-26 19:17:42,1365380537247035396,"what about if she thinks that we think that her kisses would be with minerva, idk i'm just searching good ways to connect choni :clown face::clown face::loudly crying face::loudly crying face:",0.038461538461538464,0.0,0.9615384615384616
